INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING,VOX
741,T,21031,53618,39.962036N,116.316243E,116,53,347,
742,T,21031,53619,39.962054N,116.316239E,116,53,347,
743,T,21031,53620,39.962071N,116.316234E,116,54,347,
744,T,21031,53621,39.962073N,116.316234E,116,38,347,
745,T,21031,53622,39.962076N,116.316234E,116,38,347,
746,T,21031,53623,39.962079N,116.316231E,116,48,347,
747,T,21031,53624,39.962148N,116.316164E,116,59,347,
748,T,21031,53625,39.962166N,116.316155E,116,50,347,
749,T,21031,53626,39.962186N,116.316148E,116,71,347,
750,T,21031,53627,39.962206N,116.316148E,116,72,347,
751,T,21031,53628,39.962208N,116.316149E,116,38,347,
752,T,21031,53629,39.962248N,116.316188E,115,76,347,
753,T,21031,53630,39.962268N,116.316193E,115,53,347,
754,T,21031,53631,39.962286N,116.316203E,115,52,347,
755,T,21031,53632,39.962288N,116.316208E,115,41,347,
756,T,21031,53633,39.962295N,116.316218E,114,0,347,
757,T,21031,53634,39.962308N,116.316243E,112,0,347,
758,T,21031,53635,39.962323N,116.316265E,109,49,347,
759,T,21031,53636,39.962401N,116.316348E,108,54,347,
760,T,21031,53637,39.962426N,116.316349E,107,128,351,
761,T,21031,53638,39.962451N,116.316355E,106,70,351,
762,T,21031,53639,39.962471N,116.316356E,106,56,351,
763,T,21031,53640,39.962488N,116.316356E,106,50,351,
764,T,21031,53641,39.962490N,116.316356E,106,41,351,
765,T,21031,53642,39.962493N,116.316355E,106,40,351,
766,T,21031,53643,39.962498N,116.316353E,105,37,351,
767,T,21031,53644,39.962505N,116.316351E,104,45,351,
768,T,21031,53645,39.962574N,116.316333E,104,64,351,
769,T,21031,53646,39.962595N,116.316331E,104,70,351,
770,T,21031,53647,39.962608N,116.316333E,104,55,351,
771,T,21031,53648,39.962616N,116.316331E,104,50,351,
772,T,21031,53649,39.962618N,116.316331E,103,40,351,
773,T,21031,53650,39.962619N,116.316331E,103,49,351,
774,T,21031,53651,39.962658N,116.316334E,103,50,351,
775,T,21031,53652,39.962659N,116.316334E,103,0,351,
776,T,21031,53653,39.962661N,116.316334E,103,0,351,
777,T,21031,53654,39.962664N,116.316334E,102,38,351,
778,T,21031,53655,39.962708N,116.316324E,102,69,351,
779,T,21031,53656,39.962723N,116.316318E,102,58,351,
780,T,21031,53657,39.962723N,116.316316E,102,0,351,
781,T,21031,53658,39.962726N,116.316316E,102,0,351,
782,T,21031,53659,39.962728N,116.316315E,101,40,351,
783,T,21031,53700,39.962731N,116.316311E,101,46,351,
784,T,21031,53701,39.962736N,116.316308E,101,45,351,
785,T,21031,53702,39.962794N,116.316273E,101,50,351,
786,T,21031,53703,39.962816N,116.316266E,101,53,351,
787,T,21031,53704,39.962818N,116.316265E,101,48,351,
788,T,21031,53705,39.962823N,116.316263E,100,48,351,
789,T,21031,53706,39.962828N,116.316260E,100,43,351,
790,T,21031,53707,39.962834N,116.316256E,100,39,351,
791,T,21031,53708,39.962841N,116.316253E,100,40,351,
792,T,21031,53709,39.962849N,116.316248E,100,47,351,
793,T,21031,53710,39.962935N,116.316206E,100,50,351,
794,T,21031,53711,39.962936N,116.316206E,99,49,351,
795,T,21031,53712,39.962968N,116.316194E,99,56,351,
796,T,21031,53713,39.962983N,116.316188E,99,62,351,
797,T,21031,53716,39.963003N,116.316181E,98,0,351,
798,T,21031,53717,39.963006N,116.316180E,97,43,351,
799,T,21031,53718,39.963054N,116.316171E,97,55,351,
800,T,21031,53719,39.963056N,116.316171E,97,0,351,
801,T,21031,53720,39.963058N,116.316171E,97,41,351,
802,T,21031,53721,39.963099N,116.316161E,97,66,351,
803,T,21031,53722,39.963111N,116.316158E,96,67,351,
804,T,21031,53723,39.963113N,116.316158E,96,41,351,
805,T,21031,53724,39.963115N,116.316156E,96,40,351,
806,T,21031,53725,39.963118N,116.316156E,96,0,351,
807,T,21031,53726,39.963121N,116.316153E,96,0,351,
808,T,21031,53727,39.963126N,116.316151E,95,0,351,
809,T,21031,53728,39.963133N,116.316149E,95,0,351,
810,T,21031,53729,39.963134N,116.316149E,95,0,351,
811,T,21031,53730,39.963151N,116.316143E,95,0,351,
812,T,21031,53731,39.963170N,116.316135E,95,0,351,
813,T,21031,53732,39.963186N,116.316125E,94,0,351,
814,T,21031,53733,39.963203N,116.316116E,93,38,351,
815,T,21031,53734,39.963209N,116.316110E,93,42,351,
816,T,21031,53735,39.963228N,116.316098E,93,48,351,
817,T,21031,53736,39.963314N,116.316035E,93,59,351,
818,T,21031,53737,39.963331N,116.316019E,93,58,351,
819,T,21031,53738,39.963341N,116.316000E,93,54,351,
820,T,21031,53739,39.963356N,116.315976E,92,62,351,
821,T,21031,53740,39.963358N,116.315974E,92,40,351,
822,T,21031,53741,39.963359N,116.315971E,92,0,351,
823,T,21031,53742,39.963361N,116.315964E,92,0,351,
824,T,21031,53743,39.963365N,116.315960E,92,36,351,
825,T,21031,53744,39.963368N,116.315951E,92,0,351,
826,T,21031,53745,39.963373N,116.315945E,92,40,351,
827,T,21031,53746,39.963378N,116.315936E,92,37,351,
828,T,21031,53747,39.963458N,116.315858E,91,63,351,
829,T,21031,53748,39.963459N,116.315856E,91,47,351,
830,T,21031,53749,39.963461N,116.315855E,91,42,351,
831,T,21031,53750,39.963463N,116.315851E,91,0,351,
832,T,21031,53751,39.963466N,116.315848E,91,0,351,
833,T,21031,53752,39.963470N,116.315844E,91,0,351,
834,T,21031,53753,39.963475N,116.315843E,91,36,351,
835,T,21031,53754,39.963481N,116.315839E,91,0,351,
836,T,21031,53755,39.963486N,116.315836E,91,0,351,
837,T,21031,53756,39.963494N,116.315833E,91,49,351,
838,T,21031,53757,39.963591N,116.315803E,91,60,351,
839,T,21031,53758,39.963593N,116.315801E,91,48,351,
840,T,21031,53759,39.963595N,116.315800E,91,37,351,
841,T,21031,53800,39.963598N,116.315796E,91,0,351,
842,T,21031,53801,39.963603N,116.315794E,91,0,351,
843,T,21031,53802,39.963610N,116.315794E,91,0,351,
844,T,21031,53803,39.963616N,116.315793E,91,0,351,
845,T,21031,53804,39.963623N,116.315790E,91,0,351,
846,T,21031,53805,39.963631N,116.315785E,91,44,351,
847,T,21031,53806,39.963640N,116.315781E,91,41,351,
848,T,21031,53807,39.963656N,116.315771E,91,37,351,
849,T,21031,53808,39.963673N,116.315761E,91,38,351,
850,T,21031,53809,39.963681N,116.315758E,91,39,351,
851,T,21031,53810,39.963689N,116.315755E,90,39,351,
852,T,21031,53811,39.963698N,116.315751E,90,0,351,
853,T,21031,53812,39.963706N,116.315749E,90,0,351,
854,T,21031,53813,39.963728N,116.315749E,90,43,351,
855,T,21031,53814,39.963836N,116.315758E,90,54,351,
856,T,21031,53815,39.963851N,116.315766E,90,57,351,
857,T,21031,53816,39.963865N,116.315770E,90,55,351,
858,T,21031,53817,39.963866N,116.315770E,90,0,351,
859,T,21031,53818,39.963868N,116.315770E,90,0,351,
860,T,21031,53819,39.963871N,116.315770E,90,0,351,
861,T,21031,53820,39.963878N,116.315768E,90,0,351,
862,T,21031,53821,39.963884N,116.315766E,89,42,351,
863,T,21031,53822,39.963966N,116.315751E,89,51,351,
864,T,21031,53823,39.963981N,116.315748E,89,52,351,
865,T,21031,53824,39.963990N,116.315738E,89,50,351,
866,T,21031,53825,39.963991N,116.315736E,89,47,351,
867,T,21031,53826,39.964023N,116.315713E,89,52,351,
868,T,21031,53827,39.964023N,116.315713E,89,40,351,
869,T,21031,53828,39.964045N,116.315703E,89,51,351,
870,T,21031,53829,39.964063N,116.315695E,89,58,351,
871,T,21031,53830,39.964080N,116.315689E,88,65,351,
872,T,21031,53831,39.964093N,116.315683E,88,50,351,
873,T,21031,53832,39.964108N,116.315678E,88,60,351,
874,T,21031,53833,39.964109N,116.315676E,88,36,351,
875,T,21031,53834,39.964113N,116.315673E,88,37,351,
876,T,21031,53835,39.964116N,116.315668E,88,49,351,
877,T,21031,53836,39.964120N,116.315663E,88,37,351,
878,T,21031,53837,39.964178N,116.315616E,88,63,351,
879,T,21031,53838,39.964193N,116.315611E,87,55,351,
880,T,21031,53839,39.964195N,116.315611E,87,44,351,
881,T,21031,53840,39.964231N,116.315599E,87,59,351,
882,T,21031,53841,39.964249N,116.315583E,87,82,351,
883,T,21031,53842,39.964264N,116.315568E,87,56,351,
884,T,21031,53843,39.964266N,116.315568E,87,0,351,
885,T,21031,53846,39.964271N,116.315559E,87,0,351,
886,T,21031,53847,39.964271N,116.315558E,87,0,351,
887,T,21031,53848,39.964276N,116.315555E,87,0,351,
888,T,21031,53849,39.964279N,116.315551E,86,39,351,
889,T,21031,53850,39.964336N,116.315518E,86,60,351,
890,T,21031,53851,39.964350N,116.315510E,86,52,351,
891,T,21031,53852,39.964364N,116.315506E,86,52,351,
892,T,21031,53853,39.964366N,116.315506E,86,41,351,
893,T,21031,53854,39.964368N,116.315506E,86,36,351,
894,T,21031,53855,39.964408N,116.315516E,86,50,351,
895,T,21031,53856,39.964409N,116.315516E,86,37,351,
896,T,21031,53857,39.964411N,116.315518E,86,36,351,
897,T,21031,53858,39.964414N,116.315520E,86,49,351,
898,T,21031,53859,39.964448N,116.315533E,86,53,351,
899,T,21031,53900,39.964448N,116.315533E,86,38,351,
900,T,21031,53901,39.964448N,116.315531E,86,41,351,
901,T,21031,53902,39.964471N,116.315525E,86,53,351,
902,T,21031,53903,39.964486N,116.315525E,86,53,351,
903,T,21031,53904,39.964503N,116.315525E,86,58,351,
904,T,21031,53905,39.964523N,116.315520E,86,61,351,
905,T,21031,53906,39.964525N,116.315520E,86,44,351,
906,T,21031,53907,39.964525N,116.315520E,86,0,351,
907,T,21031,53908,39.964525N,116.315520E,86,0,351,
908,T,21031,53909,39.964530N,116.315520E,86,0,351,
909,T,21031,53910,39.964538N,116.315521E,86,0,351,
910,T,21031,53911,39.964546N,116.315523E,86,36,351,
911,T,21031,53912,39.964555N,116.315525E,86,37,351,
912,T,21031,53913,39.964579N,116.315533E,86,37,351,
913,T,21031,53914,39.964605N,116.315545E,86,0,351,
914,T,21031,53915,39.964606N,116.315546E,85,0,351,
915,T,21031,53916,39.964645N,116.315571E,84,0,351,
916,T,21031,53917,39.964676N,116.315591E,82,0,351,
917,T,21031,53918,39.964704N,116.315610E,82,0,351,
918,T,21031,53919,39.964729N,116.315626E,82,0,351,
919,T,21031,53920,39.964755N,116.315639E,82,0,351,
920,T,21031,53921,39.964776N,116.315651E,81,0,351,
921,T,21031,53922,39.964798N,116.315659E,81,0,351,
922,T,21031,53923,39.964818N,116.315668E,81,37,351,
923,T,21031,53924,39.964839N,116.315671E,81,48,351,
924,T,21031,53925,39.964863N,116.315673E,81,48,351,
925,T,21031,53926,39.964888N,116.315666E,80,47,351,
926,T,21031,53927,39.964916N,116.315644E,77,39,351,
927,T,21031,53928,39.964941N,116.315630E,75,0,351,
928,T,21031,53929,39.964976N,116.315593E,74,0,351,
929,T,21031,53930,39.965028N,116.315483E,72,0,351,
930,T,21031,53932,39.965431N,116.314891E,70,0,351,
931,T,21031,53933,39.965446N,116.314876E,67,0,351,
932,T,21031,53934,39.965490N,116.314863E,64,0,351,
933,T,21031,53935,39.965520N,116.314883E,61,0,351,
934,T,21031,53936,39.965523N,116.314886E,58,0,351,
935,T,21031,53937,39.965526N,116.314890E,56,0,351,
936,T,21031,53938,39.965528N,116.314894E,55,0,351,
937,T,21031,53939,39.965585N,116.314983E,55,0,351,
938,T,21031,53940,39.965625N,116.315078E,55,0,351,
939,T,21031,53941,39.965655N,116.315166E,55,0,351,
940,T,21031,53942,39.965676N,116.315243E,55,44,351,
941,T,21031,53943,39.965684N,116.315316E,55,45,351,
942,T,21031,53944,39.965726N,116.315621E,54,50,351,
943,T,21031,53945,39.965713N,116.315639E,54,36,351,
944,T,21031,53946,39.965693N,116.315668E,54,36,351,
945,T,21031,53947,39.965673N,116.315701E,54,0,351,
946,T,21031,53948,39.965653N,116.315736E,54,0,351,
947,T,21031,53949,39.965634N,116.315773E,54,0,351,
948,T,21031,53950,39.965634N,116.315774E,54,0,351,
,,,54124,39.965010N,116.315533E,57,0,0,
,,,54126,39.966335N,116.316565E,25,0,0,
,,,54127,39.966339N,116.316568E,25,0,0,
,,,54128,39.966350N,116.316573E,25,0,0,
,,,54133,39.966336N,116.316561E,39,0,0,
,,,54134,39.966321N,116.316550E,51,0,0,
,,,54135,39.966306N,116.316540E,59,0,0,
,,,54136,39.966293N,116.316531E,66,0,0,
,,,54137,39.966280N,116.316523E,70,0,0,
,,,54138,39.966268N,116.316514E,72,0,0,
,,,54139,39.966256N,116.316506E,72,0,0,
,,,54140,39.966243N,116.316499E,72,0,0,
,,,54141,39.966231N,116.316491E,72,0,0,
,,,54142,39.966221N,116.316485E,72,0,0,
,,,54143,39.966209N,116.316478E,73,0,0,
,,,54144,39.966198N,116.316471E,73,0,0,
,,,54145,39.966188N,116.316465E,73,0,0,
,,,54146,39.966178N,116.316458E,73,0,0,
,,,54147,39.966166N,116.316453E,73,0,0,
,,,54148,39.966156N,116.316446E,73,0,0,
