INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING,VOX
1040,T,21101,4905,39.962908N,116.316391E,79,48,355,
1041,T,21101,4906,39.962949N,116.316381E,79,60,355,
1042,T,21101,4907,39.962961N,116.316379E,79,51,355,
1043,T,21101,4908,39.962973N,116.316373E,79,50,355,
1044,T,21101,4909,39.962993N,116.316381E,79,50,355,
1045,T,21101,4910,39.963006N,116.316379E,79,54,355,
1046,T,21101,4911,39.963021N,116.316375E,79,57,355,
1047,T,21101,4912,39.963036N,116.316375E,79,58,355,
1048,T,21101,4913,39.963038N,116.316375E,79,43,355,
1049,T,21101,4914,39.963059N,116.316361E,79,53,355,
1050,T,21101,4915,39.963078N,116.316351E,79,58,355,
1051,T,21101,4916,39.963096N,116.316343E,79,68,355,
1052,T,21101,4917,39.963118N,116.316346E,79,82,355,
1053,T,21101,4918,39.963151N,116.316336E,79,100,355,
1054,T,21101,4919,39.963170N,116.316324E,80,82,355,
1055,T,21101,4920,39.963183N,116.316313E,80,62,355,
1056,T,21101,4921,39.963205N,116.316301E,80,102,353,
1057,T,21101,4922,39.963218N,116.316298E,80,63,353,
1058,T,21101,4923,39.963218N,116.316258E,80,57,353,
1059,T,21101,4924,39.963211N,116.316266E,80,68,353,
1060,T,21101,4925,39.963213N,116.316266E,80,0,353,
1061,T,21101,4926,39.963213N,116.316266E,80,0,353,
1062,T,21101,4927,39.963216N,116.316266E,80,49,353,
1063,T,21101,4928,39.963269N,116.316248E,80,76,353,
1064,T,21101,4929,39.963291N,116.316250E,80,58,353,
1065,T,21101,4930,39.963309N,116.316248E,80,79,353,
1066,T,21101,4931,39.963329N,116.316258E,80,74,353,
1067,T,21101,4932,39.963350N,116.316275E,80,65,353,
1068,T,21101,4933,39.963351N,116.316275E,80,0,353,
1069,T,21101,4934,39.963353N,116.316273E,80,49,353,
1070,T,21101,4935,39.963393N,116.316256E,80,56,353,
1071,T,21101,4936,39.963408N,116.316248E,79,60,353,
1072,T,21101,4937,39.963426N,116.316241E,79,67,353,
1073,T,21101,4938,39.963438N,116.316231E,79,92,353,
1074,T,21101,4939,39.963461N,116.316221E,79,61,353,
1075,T,21101,4940,39.963485N,116.316218E,79,87,353,
1076,T,21101,4941,39.963500N,116.316213E,79,57,353,
1077,T,21101,4942,39.963518N,116.316203E,79,66,353,
1078,T,21101,4943,39.963521N,116.316185E,78,66,353,
1079,T,21101,4944,39.963531N,116.316155E,78,83,353,
1080,T,21101,4945,39.963533N,116.316155E,78,42,353,
1081,T,21101,4946,39.963560N,116.316153E,78,53,353,
1082,T,21101,4947,39.963575N,116.316148E,78,57,353,
1083,T,21101,4948,39.963593N,116.316148E,78,58,353,
1084,T,21101,4949,39.963611N,116.316143E,78,63,353,
1085,T,21101,4950,39.963629N,116.316140E,78,64,353,
1086,T,21101,4951,39.963631N,116.316140E,78,0,353,
1087,T,21101,4952,39.963635N,116.316140E,78,40,353,
1088,T,21101,4953,39.963640N,116.316143E,78,39,353,
1089,T,21101,4954,39.963641N,116.316144E,77,0,353,
1090,T,21101,4955,39.963646N,116.316148E,77,40,353,
1091,T,21101,4956,39.963713N,116.316164E,77,57,353,
1092,T,21101,4957,39.963714N,116.316164E,77,47,353,
1093,T,21101,4958,39.963743N,116.316151E,77,69,353,
1094,T,21101,4959,39.963759N,116.316138E,77,64,353,
1095,T,21101,5000,39.963773N,116.316128E,77,64,353,
1096,T,21101,5001,39.963790N,116.316119E,77,68,353,
1097,T,21101,5002,39.963813N,116.316118E,77,71,353,
1098,T,21101,5003,39.963826N,116.316113E,77,54,353,
1099,T,21101,5004,39.963839N,116.316106E,77,64,353,
1100,T,21101,5005,39.963874N,116.316111E,76,119,0,
1101,T,21101,5006,39.963910N,116.316121E,76,84,0,
1102,T,21101,5007,39.963928N,116.316119E,76,72,0,
1103,T,21101,5008,39.963928N,116.316119E,76,42,0,
1104,T,21101,5009,39.963945N,116.316115E,76,61,0,
1105,T,21101,5010,39.963963N,116.316111E,76,57,0,
1106,T,21101,5011,39.963964N,116.316111E,76,40,0,
1107,T,21101,5012,39.963966N,116.316111E,76,0,0,
1108,T,21101,5013,39.963970N,116.316110E,76,40,0,
1109,T,21101,5014,39.963974N,116.316108E,75,48,0,
1110,T,21101,5015,39.963979N,116.316106E,75,0,0,
1111,T,21101,5016,39.963984N,116.316104E,75,43,0,
1112,T,21101,5017,39.964058N,116.316083E,75,50,0,
1113,T,21101,5018,39.964060N,116.316083E,75,49,0,
1114,T,21101,5019,39.964061N,116.316083E,75,48,0,
1115,T,21101,5020,39.964063N,116.316080E,75,0,0,
1116,T,21101,5021,39.964063N,116.316080E,75,0,0,
1117,T,21101,5022,39.964066N,116.316078E,75,0,0,
1118,T,21101,5023,39.964069N,116.316075E,75,0,0,
1119,T,21101,5024,39.964139N,116.316025E,75,53,0,
1120,T,21101,5025,39.964159N,116.316015E,75,69,0,
1121,T,21101,5026,39.964176N,116.316009E,75,68,0,
1122,T,21101,5027,39.964189N,116.316001E,75,74,0,
1123,T,21101,5028,39.964213N,116.315990E,74,93,0,
1124,T,21101,5029,39.964234N,116.315978E,74,93,0,
1125,T,21101,5032,39.964291N,116.315941E,74,52,0,
1126,T,21101,5033,39.964303N,116.315931E,74,52,0,
1127,T,21101,5034,39.964316N,116.315921E,74,58,0,
1128,T,21101,5035,39.964326N,116.315915E,74,62,0,
1129,T,21101,5036,39.964328N,116.315913E,74,49,0,
1130,T,21101,5037,39.964353N,116.315901E,74,52,0,
1131,T,21101,5038,39.964354N,116.315901E,74,44,0,
1132,T,21101,5039,39.964356N,116.315900E,74,49,0,
1133,T,21101,5040,39.964406N,116.315886E,74,71,0,
1134,T,21101,5041,39.964429N,116.315876E,74,51,0,
1135,T,21101,5042,39.964431N,116.315876E,74,0,0,
1136,T,21101,5043,39.964436N,116.315878E,74,0,0,
1137,T,21101,5044,39.964493N,116.315900E,74,50,0,
1138,T,21101,5045,39.964495N,116.315900E,74,39,0,
1139,T,21101,5046,39.964526N,116.315904E,74,64,0,
1140,T,21101,5047,39.964541N,116.315901E,74,53,0,
1141,T,21101,5048,39.964556N,116.315901E,74,53,0,
1142,T,21101,5049,39.964579N,116.315898E,74,69,0,
1143,T,21101,5050,39.964598N,116.315898E,74,59,0,
1144,T,21101,5051,39.964600N,116.315896E,74,40,0,
1145,T,21101,5052,39.964601N,116.315895E,74,39,0,
1146,T,21101,5053,39.964634N,116.315870E,74,59,0,
1147,T,21101,5054,39.964651N,116.315861E,74,60,0,
1148,T,21101,5055,39.964679N,116.315856E,74,100,350,
1149,T,21101,5056,39.964714N,116.315844E,74,122,350,
1150,T,21101,5057,39.964740N,116.315831E,74,97,350,
1151,T,21101,5058,39.964759N,116.315821E,74,69,350,
1152,T,21101,5059,39.964779N,116.315811E,74,73,350,
1153,T,21101,5100,39.964803N,116.315796E,74,50,350,
1154,T,21101,5101,39.964821N,116.315793E,74,56,350,
1155,T,21101,5102,39.964845N,116.315791E,74,76,350,
1156,T,21101,5103,39.964875N,116.315786E,74,101,349,
1157,T,21101,5104,39.964901N,116.315778E,75,102,348,
1158,T,21101,5105,39.964923N,116.315770E,75,91,348,
1159,T,21101,5106,39.964955N,116.315760E,75,108,350,
1160,T,21101,5107,39.964984N,116.315749E,76,109,351,
1161,T,21101,5108,39.965029N,116.315731E,76,121,351,
1162,T,21101,5109,39.965063N,116.315715E,76,120,346,
1163,T,21101,5110,39.965088N,116.315706E,77,112,344,
1164,T,21101,5111,39.965103N,116.315701E,77,76,344,
1165,T,21101,5112,39.965126N,116.315695E,77,83,344,
1166,T,21101,5113,39.965148N,116.315684E,77,89,344,
1167,T,21101,5114,39.965180N,116.315673E,77,81,344,
1168,T,21101,5115,39.965205N,116.315659E,77,84,344,
1169,T,21101,5116,39.965229N,116.315648E,77,80,344,
1170,T,21101,5117,39.965251N,116.315638E,77,80,344,
1171,T,21101,5118,39.965291N,116.315616E,78,119,339,
1172,T,21101,5119,39.965325N,116.315596E,78,94,339,
1173,T,21101,5120,39.965361N,116.315565E,78,79,339,
1174,T,21101,5121,39.965413N,116.315521E,78,58,339,
1175,T,21101,5122,39.965454N,116.315493E,79,73,339,
1176,T,21101,5123,39.965473N,116.315475E,79,63,339,
1177,T,21101,5124,39.965483N,116.315466E,79,65,339,
1178,T,21101,5125,39.965508N,116.315453E,79,59,339,
1179,T,21101,5126,39.965506N,116.315431E,79,67,339,
1180,T,21101,5127,39.965503N,116.315408E,79,79,339,
1181,T,21101,5128,39.965508N,116.315376E,79,109,278,
1182,T,21101,5129,39.965513N,116.315358E,80,66,278,
1183,T,21101,5130,39.965498N,116.315345E,80,106,226,
1184,T,21101,5131,39.965488N,116.315326E,80,88,226,
1185,T,21101,5132,39.965484N,116.315310E,80,72,226,
1186,T,21101,5133,39.965475N,116.315291E,80,51,226,
1187,T,21101,5134,39.965464N,116.315283E,80,55,226,
1188,T,21101,5135,39.965461N,116.315283E,80,0,226,
1189,T,21101,5136,39.965458N,116.315281E,80,45,226,
1190,T,21101,5137,39.965409N,116.315211E,80,156,289,
1191,T,21101,5138,39.965421N,116.315191E,79,62,289,
1192,C,21101,5140,39.965430N,116.315171E,79,71,289,
1193,T,21101,5141,39.965428N,116.315168E,79,46,289,
1194,T,21101,5142,39.965403N,116.315130E,79,83,289,
1195,T,21101,5143,39.965388N,116.315109E,79,97,289,
1196,T,21101,5144,39.965388N,116.315096E,78,85,289,
1197,T,21101,5145,39.965383N,116.315074E,78,60,289,
1198,T,21101,5146,39.965383N,116.315073E,78,41,289,
1199,T,21101,5147,39.965363N,116.315050E,78,54,289,
1200,T,21101,5148,39.965361N,116.315050E,78,47,289,
1201,T,21101,5149,39.965360N,116.315046E,78,46,289,
1202,T,21101,5150,39.965333N,116.315020E,78,60,289,
1203,T,21101,5151,39.965331N,116.315018E,77,40,289,
1204,T,21101,5152,39.965328N,116.315018E,77,45,289,
1205,T,21101,5153,39.965286N,116.315029E,77,50,289,
1206,T,21101,5154,39.965288N,116.315029E,77,43,289,
1207,T,21101,5155,39.965286N,116.315029E,77,42,289,
1208,T,21101,5156,39.965266N,116.315035E,77,62,289,
1209,T,21101,5157,39.965265N,116.315035E,76,48,289,
1210,T,21101,5158,39.965263N,116.315036E,76,49,289,
1211,T,21101,5159,39.965261N,116.315038E,76,49,289,
1212,T,21101,5200,39.965225N,116.315054E,76,54,289,
1213,T,21101,5203,39.965198N,116.315068E,74,68,289,
1214,T,21101,5204,39.965178N,116.315068E,74,69,289,
1215,T,21101,5205,39.965160N,116.315074E,74,69,289,
1216,T,21101,5206,39.965138N,116.315078E,74,83,289,
1217,T,21101,5207,39.965115N,116.315083E,74,90,289,
1218,T,21101,5208,39.965091N,116.315091E,73,91,289,
1219,T,21101,5209,39.965079N,116.315100E,72,64,289,
1220,T,21101,5210,39.965064N,116.315109E,72,64,289,
1221,T,21101,5211,39.965053N,116.315115E,72,67,289,
1222,T,21101,5212,39.965041N,116.315121E,72,63,289,
1223,T,21101,5213,39.965039N,116.315121E,72,42,289,
1224,T,21101,5214,39.965001N,116.315125E,71,75,289,
1225,T,21101,5215,39.964983N,116.315138E,71,65,289,
1226,T,21101,5216,39.964953N,116.315160E,70,69,289,
1227,T,21101,5217,39.964951N,116.315161E,70,46,289,
1228,T,21101,5218,39.964924N,116.315175E,70,53,289,
1229,T,21101,5219,39.964923N,116.315175E,70,42,289,
1230,T,21101,5220,39.964906N,116.315176E,68,52,289,
1231,T,21101,5221,39.964893N,116.315183E,68,52,289,
1232,T,21101,5222,39.964884N,116.315190E,68,62,289,
1233,T,21101,5223,39.964875N,116.315188E,68,63,289,
1234,T,21101,5224,39.964863N,116.315190E,67,83,289,
1235,T,21101,5225,39.964851N,116.315183E,67,68,289,
1236,T,21101,5226,39.964843N,116.315178E,66,63,289,
1237,T,21101,5227,39.964828N,116.315183E,66,68,289,
1238,T,21101,5228,39.964828N,116.315183E,66,0,289,
1239,T,21101,5229,39.964828N,116.315183E,66,0,289,
1240,T,21101,5230,39.964779N,116.315183E,65,57,289,
1241,T,21101,5231,39.964759N,116.315186E,64,67,289,
1242,T,21101,5232,39.964746N,116.315186E,64,66,289,
1243,T,21101,5233,39.964729N,116.315191E,64,81,289,
1244,T,21101,5234,39.964713N,116.315195E,64,70,289,
1245,T,21101,5235,39.964703N,116.315195E,64,58,289,
1246,T,21101,5236,39.964688N,116.315201E,64,55,289,
1247,T,21101,5237,39.964673N,116.315208E,63,71,289,
1248,T,21101,5238,39.964665N,116.315221E,63,71,289,
1249,T,21101,5239,39.964651N,116.315228E,63,60,289,
1250,T,21101,5240,39.964631N,116.315238E,63,91,289,
1251,T,21101,5241,39.964611N,116.315241E,63,90,289,
1252,T,21101,5242,39.964609N,116.315241E,62,48,289,
1253,T,21101,5243,39.964608N,116.315243E,62,49,289,
1254,T,21101,5244,39.964605N,116.315243E,62,46,289,
1255,T,21101,5245,39.964548N,116.315256E,61,96,289,
1256,T,21101,5246,39.964516N,116.315273E,61,71,289,
1257,T,21101,5247,39.964504N,116.315276E,60,72,289,
1258,T,21101,5248,39.964483N,116.315285E,59,96,289,
1259,T,21101,5249,39.964468N,116.315288E,59,86,289,
1260,T,21101,5250,39.964461N,116.315303E,58,52,289,
1261,T,21101,5251,39.964451N,116.315305E,58,53,289,
1262,T,21101,5252,39.964450N,116.315305E,58,0,289,
1263,T,21101,5253,39.964426N,116.315296E,58,51,289,
1264,T,21101,5254,39.964405N,116.315295E,56,71,289,
1265,T,21101,5255,39.964390N,116.315293E,56,75,289,
1266,T,21101,5256,39.964373N,116.315296E,56,69,289,
1267,T,21101,5257,39.964353N,116.315305E,56,88,289,
1268,T,21101,5258,39.964338N,116.315310E,56,65,289,
1269,T,21101,5259,39.964338N,116.315310E,56,48,289,
1270,T,21101,5300,39.964336N,116.315311E,55,47,289,
1271,T,21101,5301,39.964336N,116.315311E,55,0,289,
1272,T,21101,5302,39.964336N,116.315311E,55,0,289,
1273,T,21101,5303,39.964336N,116.315311E,55,0,289,
1274,T,21101,5304,39.964336N,116.315313E,55,0,289,
1275,T,21101,5305,39.964334N,116.315316E,54,0,289,
1276,T,21101,5306,39.964331N,116.315320E,54,0,289,
1277,T,21101,5307,39.964330N,116.315325E,54,0,289,
1278,T,21101,5308,39.964326N,116.315328E,54,0,289,
1279,T,21101,5309,39.964324N,116.315333E,54,0,289,
1280,T,21101,5310,39.964321N,116.315336E,54,0,289,
1281,T,21101,5311,39.964321N,116.315336E,53,0,289,
1282,T,21101,5312,39.964321N,116.315338E,53,0,289,
1283,T,21101,5313,39.964319N,116.315338E,53,0,289,
1284,T,21101,5314,39.964319N,116.315338E,53,0,289,
1285,T,21101,5315,39.964319N,116.315338E,53,0,289,
1286,T,21101,5316,39.964319N,116.315340E,52,0,289,
1287,T,21101,5317,39.964318N,116.315340E,52,0,289,
1288,T,21101,5318,39.964318N,116.315340E,52,0,289,
1289,T,21101,5319,39.964318N,116.315341E,52,0,289,
1290,T,21101,5320,39.964318N,116.315341E,52,0,289,
1291,T,21101,5321,39.964316N,116.315341E,51,0,289,
1292,T,21101,5322,39.964316N,116.315343E,51,0,289,
1293,T,21101,5323,39.964316N,116.315343E,51,0,289,
1294,T,21101,5324,39.964316N,116.315343E,51,0,289,
1295,T,21101,5325,39.964315N,116.315345E,51,0,289,
1296,T,21101,5326,39.964315N,116.315345E,51,0,289,
1297,T,21101,5327,39.964315N,116.315346E,50,0,289,
1298,T,21101,5328,39.964315N,116.315346E,50,0,289,
1299,T,21101,5329,39.964313N,116.315346E,50,0,289,
1300,T,21101,5330,39.964313N,116.315348E,50,0,289,
1301,T,21101,5331,39.964313N,116.315348E,50,0,289,
1302,T,21101,5332,39.964309N,116.315358E,49,0,289,
1303,T,21101,5333,39.964306N,116.315365E,49,0,289,
1304,T,21101,5334,39.964303N,116.315373E,49,0,289,
1305,T,21101,5336,39.964296N,116.315390E,49,0,289,
1306,T,21101,5337,39.964293N,116.315398E,49,0,289,
1307,T,21101,5338,39.964291N,116.315398E,49,0,289,
1308,T,21101,5339,39.964291N,116.315399E,48,0,289,
1309,T,21101,5340,39.964291N,116.315399E,48,0,289,
1310,T,21101,5341,39.964291N,116.315401E,48,0,289,
1311,T,21101,5342,39.964291N,116.315403E,48,0,289,
1312,T,21101,5343,39.964289N,116.315403E,48,0,289,
1313,T,21101,5344,39.964289N,116.315404E,48,0,289,
1314,T,21101,5345,39.964289N,116.315404E,48,0,289,
1315,T,21101,5346,39.964289N,116.315406E,47,0,289,
1316,T,21101,5347,39.964288N,116.315406E,47,0,289,
1317,T,21101,5348,39.964288N,116.315406E,47,0,289,
1318,T,21101,5349,39.964288N,116.315408E,47,0,289,
1319,T,21101,5350,39.964288N,116.315408E,47,0,289,
1320,T,21101,5351,39.964288N,116.315408E,47,0,289,
1321,T,21101,5352,39.964288N,116.315410E,47,0,289,
1322,T,21101,5353,39.964286N,116.315410E,47,0,289,
1323,T,21101,5354,39.964286N,116.315410E,47,0,289,
1324,T,21101,5355,39.964286N,116.315411E,46,0,289,
1325,T,21101,5356,39.964286N,116.315411E,46,0,289,
1326,T,21101,5357,39.964286N,116.315411E,46,0,289,
1327,T,21101,5358,39.964286N,116.315413E,46,0,289,
1328,T,21101,5359,39.964286N,116.315413E,46,0,289,
1329,T,21101,5400,39.964285N,116.315413E,46,0,289,
1330,T,21101,5401,39.964285N,116.315413E,46,0,289,
1331,T,21101,5402,39.964285N,116.315413E,46,0,289,
1332,T,21101,5403,39.964285N,116.315414E,46,0,289,
1333,T,21101,5404,39.964285N,116.315414E,46,0,289,
1334,T,21101,5405,39.964285N,116.315414E,46,0,289,
1335,T,21101,5406,39.964283N,116.315414E,45,0,289,
1336,T,21101,5407,39.964283N,116.315414E,45,0,289,
1337,T,21101,5408,39.964283N,116.315414E,45,0,289,
1338,T,21101,5409,39.964283N,116.315416E,45,0,289,
1339,T,21101,5410,39.964281N,116.315416E,45,0,289,
1340,T,21101,5411,39.964281N,116.315416E,45,0,289,
1341,T,21101,5412,39.964281N,116.315416E,45,0,289,
1342,T,21101,5413,39.964281N,116.315416E,45,0,289,
1343,T,21101,5414,39.964281N,116.315416E,45,0,289,
1344,T,21101,5415,39.964281N,116.315416E,45,0,289,
1345,T,21101,5416,39.964281N,116.315416E,45,0,289,
1346,T,21101,5417,39.964281N,116.315416E,45,0,289,
1347,T,21101,5418,39.964281N,116.315416E,45,0,289,
1348,T,21101,5419,39.964281N,116.315418E,44,0,289,
1349,T,21101,5420,39.964281N,116.315418E,44,0,289,
1350,T,21101,5421,39.964281N,116.315418E,44,0,289,
1351,T,21101,5422,39.964279N,116.315418E,44,0,289,
1352,T,21101,5423,39.964279N,116.315418E,44,0,289,
1353,T,21101,5424,39.964279N,116.315418E,44,0,289,
1354,T,21101,5425,39.964279N,116.315418E,44,0,289,
1355,T,21101,5426,39.964279N,116.315420E,44,0,289,
1356,T,21101,5427,39.964279N,116.315420E,44,0,289,
1357,T,21101,5428,39.964279N,116.315420E,44,0,289,
1358,T,21101,5429,39.964279N,116.315420E,44,0,289,
1359,T,21101,5430,39.964279N,116.315420E,44,0,289,
1360,T,21101,5431,39.964279N,116.315421E,44,0,289,
1361,T,21101,5432,39.964279N,116.315421E,44,0,289,
1362,T,21101,5433,39.964279N,116.315421E,44,0,289,
1363,T,21101,5434,39.964278N,116.315421E,44,0,289,
1364,T,21101,5435,39.964278N,116.315423E,44,0,289,
1365,T,21101,5436,39.964278N,116.315423E,43,0,289,
1366,T,21101,5437,39.964256N,116.315440E,43,0,289,
1367,T,21101,5438,39.964255N,116.315441E,43,0,289,
1368,T,21101,5439,39.964253N,116.315441E,43,0,289,
1369,T,21101,5440,39.964253N,116.315441E,43,0,289,
1370,T,21101,5441,39.964233N,116.315459E,43,0,289,
1371,T,21101,5442,39.964213N,116.315478E,43,0,289,
1372,T,21101,5443,39.964198N,116.315496E,43,0,289,
1373,T,21101,5444,39.964193N,116.315504E,43,0,289,
1374,T,21101,5445,39.964186N,116.315511E,43,0,289,
1375,T,21101,5446,39.964180N,116.315520E,43,0,289,
1376,T,21101,5447,39.964173N,116.315526E,43,0,289,
1377,T,21101,5448,39.964173N,116.315528E,43,0,289,
1378,T,21101,5449,39.964171N,116.315528E,43,0,289,
1379,T,21101,5450,39.964171N,116.315530E,43,0,289,
1380,T,21101,5451,39.964171N,116.315530E,43,0,289,
1381,T,21101,5452,39.964158N,116.315548E,43,0,289,
1382,T,21101,5453,39.964153N,116.315555E,43,0,289,
1383,T,21101,5454,39.964148N,116.315563E,43,0,289,
1384,T,21101,5455,39.964143N,116.315571E,43,0,289,
1385,T,21101,5456,39.964138N,116.315578E,43,0,289,
1386,T,21101,5457,39.964135N,116.315586E,43,0,289,
1387,T,21101,5458,39.964131N,116.315593E,43,0,289,
1388,T,21101,5459,39.964129N,116.315599E,43,0,289,
1389,T,21101,5502,39.964126N,116.315621E,43,0,289,
1390,T,21101,5503,39.964126N,116.315626E,43,0,289,
1391,T,21101,5504,39.964126N,116.315631E,43,0,289,
1392,T,21101,5505,39.964126N,116.315635E,43,0,289,
1393,T,21101,5506,39.964126N,116.315639E,43,0,289,
1394,T,21101,5507,39.964126N,116.315644E,43,0,289,
1395,T,21101,5508,39.964126N,116.315648E,43,0,289,
1396,T,21101,5509,39.964128N,116.315648E,43,0,289,
1397,T,21101,5510,39.964133N,116.315651E,43,0,289,
1398,T,21101,5511,39.964135N,116.315653E,43,0,289,
1399,T,21101,5512,39.964135N,116.315653E,43,0,289,
1400,T,21101,5513,39.964135N,116.315653E,43,0,289,
1401,T,21101,5514,39.964136N,116.315653E,43,0,289,
1402,T,21101,5515,39.964138N,116.315655E,44,0,289,
1403,T,21101,5516,39.964138N,116.315655E,44,0,289,
1404,T,21101,5517,39.964139N,116.315655E,44,0,289,
1405,T,21101,5518,39.964141N,116.315655E,44,0,289,
1406,T,21101,5519,39.964141N,116.315655E,44,0,289,
1407,T,21101,5520,39.964143N,116.315655E,44,0,289,
1408,T,21101,5521,39.964144N,116.315656E,44,0,289,
1409,T,21101,5522,39.964146N,116.315656E,44,0,289,
1410,T,21101,5523,39.964146N,116.315656E,44,0,289,
1411,T,21101,5524,39.964148N,116.315656E,44,0,289,
1412,T,21101,5525,39.964150N,116.315656E,44,0,289,
1413,T,21101,5526,39.964151N,116.315656E,44,0,289,
1414,T,21101,5527,39.964153N,116.315656E,44,0,289,
1415,T,21101,5528,39.964153N,116.315656E,44,0,289,
1416,T,21101,5529,39.964154N,116.315656E,44,0,289,
1417,T,21101,5530,39.964156N,116.315656E,44,0,289,
1418,T,21101,5531,39.964158N,116.315658E,44,0,289,
1419,T,21101,5532,39.964159N,116.315658E,44,0,289,
1420,T,21101,5533,39.964159N,116.315656E,44,0,289,
1421,T,21101,5534,39.964161N,116.315656E,44,0,289,
1422,T,21101,5535,39.964163N,116.315656E,44,0,289,
1423,T,21101,5536,39.964165N,116.315656E,44,0,289,
1424,T,21101,5537,39.964166N,116.315656E,44,0,289,
1425,T,21101,5538,39.964168N,116.315656E,44,0,289,
1426,T,21101,5539,39.964170N,116.315656E,44,0,289,
1427,T,21101,5540,39.964171N,116.315655E,44,0,289,
1428,T,21101,5541,39.964173N,116.315655E,44,0,289,
1429,T,21101,5542,39.964174N,116.315655E,44,0,289,
1430,T,21101,5543,39.964176N,116.315653E,44,0,289,
1431,T,21101,5544,39.964178N,116.315653E,44,0,289,
1432,T,21101,5545,39.964180N,116.315653E,44,0,289,
1433,T,21101,5546,39.964181N,116.315651E,44,0,289,
1434,T,21101,5547,39.964183N,116.315651E,44,0,289,
1435,T,21101,5548,39.964184N,116.315650E,44,0,289,
1436,T,21101,5549,39.964188N,116.315650E,44,0,289,
1437,T,21101,5550,39.964189N,116.315648E,44,0,289,
1438,T,21101,5551,39.964191N,116.315648E,44,0,289,
1439,T,21101,5552,39.964193N,116.315648E,44,0,289,
1440,T,21101,5553,39.964195N,116.315646E,44,0,289,
1441,T,21101,5554,39.964196N,116.315646E,44,0,289,
1442,T,21101,5555,39.964198N,116.315644E,44,0,289,
1443,T,21101,5556,39.964199N,116.315644E,44,0,289,
1444,T,21101,5557,39.964201N,116.315644E,44,0,289,
1445,T,21101,5558,39.964203N,116.315643E,44,0,289,
1446,T,21101,5559,39.964204N,116.315643E,44,0,289,
1447,T,21101,5600,39.964206N,116.315643E,44,0,289,
1448,T,21101,5601,39.964208N,116.315641E,44,0,289,
1449,T,21101,5602,39.964210N,116.315641E,44,0,289,
1450,T,21101,5603,39.964211N,116.315639E,44,0,289,
1451,T,21101,5604,39.964213N,116.315639E,44,0,289,
1452,T,21101,5605,39.964215N,116.315639E,44,0,289,
1453,T,21101,5606,39.964216N,116.315638E,44,0,289,
1454,T,21101,5607,39.964218N,116.315638E,44,0,289,
1455,T,21101,5608,39.964219N,116.315636E,44,0,289,
1456,T,21101,5609,39.964221N,116.315636E,44,0,289,
1457,T,21101,5610,39.964223N,116.315635E,44,0,289,
1458,T,21101,5611,39.964225N,116.315635E,44,0,289,
1459,T,21101,5612,39.964226N,116.315633E,44,0,289,
1460,T,21101,5613,39.964226N,116.315631E,44,0,289,
1461,T,21101,5614,39.964228N,116.315630E,44,0,289,
1462,T,21101,5615,39.964229N,116.315628E,44,0,289,
1463,T,21101,5616,39.964231N,116.315626E,44,0,289,
1464,T,21101,5617,39.964233N,116.315624E,44,0,289,
1465,T,21101,5618,39.964234N,116.315623E,44,0,289,
1466,T,21101,5619,39.964234N,116.315623E,44,0,289,
1467,T,21101,5620,39.964236N,116.315621E,44,0,289,
1468,T,21101,5621,39.964238N,116.315620E,44,0,289,
1469,T,21101,5622,39.964240N,116.315618E,44,0,289,
1470,T,21101,5623,39.964241N,116.315616E,44,0,289,
1471,T,21101,5624,39.964241N,116.315614E,44,0,289,
1472,T,21101,5625,39.964243N,116.315613E,44,0,289,
1473,T,21101,5626,39.964244N,116.315611E,44,0,289,
1474,T,21101,5627,39.964244N,116.315610E,44,0,289,
1475,T,21101,5628,39.964246N,116.315610E,44,0,289,
1476,T,21101,5629,39.964248N,116.315608E,44,0,289,
1477,T,21101,5630,39.964248N,116.315606E,44,0,289,
1478,T,21101,5631,39.964249N,116.315606E,44,0,289,
1479,T,21101,5632,39.964249N,116.315605E,44,0,289,
1480,T,21101,5633,39.964251N,116.315605E,44,0,289,
1481,T,21101,5634,39.964251N,116.315603E,44,0,289,
1482,T,21101,5635,39.964253N,116.315603E,44,0,289,
1483,T,21101,5636,39.964253N,116.315601E,44,0,289,
1484,T,21101,5637,39.964255N,116.315601E,44,0,289,
1485,T,21101,5638,39.964256N,116.315599E,44,0,289,
1486,T,21101,5639,39.964256N,116.315599E,44,0,289,
1487,T,21101,5640,39.964258N,116.315599E,44,0,289,
1488,T,21101,5641,39.964258N,116.315598E,44,0,289,
1489,T,21101,5642,39.964260N,116.315598E,44,0,289,
1490,T,21101,5643,39.964260N,116.315598E,44,0,289,
1491,T,21101,5644,39.964261N,116.315596E,44,0,289,
1492,T,21101,5645,39.964263N,116.315596E,44,0,289,
1493,T,21101,5646,39.964263N,116.315596E,44,0,289,
1494,T,21101,5647,39.964264N,116.315596E,44,0,289,
1495,T,21101,5648,39.964264N,116.315594E,44,0,289,
1496,T,21101,5649,39.964266N,116.315594E,44,0,289,
1497,T,21101,5650,39.964266N,116.315594E,44,0,289,
1498,T,21101,5651,39.964268N,116.315593E,44,0,289,
1499,T,21101,5652,39.964268N,116.315593E,44,0,289,
1500,T,21101,5653,39.964270N,116.315593E,44,0,289,
1501,T,21101,5654,39.964270N,116.315593E,44,0,289,
1502,T,21101,5655,39.964270N,116.315593E,44,0,289,
1503,T,21101,5656,39.964271N,116.315591E,44,0,289,
