TrakPro Version 5.2.0.0 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201943009
Test Name:,Test 50
Start Date:,06/12/2022
Start Time:,12:35:49
Duration (dd:hh:mm:ss):,00:00:19:54
Log Interval (mm:ss):,00:01
Number of points:,1194
Description:,

Statistics Channel: ,MC
06/12/2022,12:49:00,0.081
06/12/2022,12:49:01,0.067
06/12/2022,12:49:02,0.071
06/12/2022,12:49:03,0.073
06/12/2022,12:49:04,0.080
06/12/2022,12:49:05,0.074
06/12/2022,12:49:06,0.080
06/12/2022,12:49:07,0.075
06/12/2022,12:49:08,0.074
06/12/2022,12:49:09,0.063
06/12/2022,12:49:10,0.074
06/12/2022,12:49:11,0.079
06/12/2022,12:49:12,0.071
06/12/2022,12:49:13,0.070
06/12/2022,12:49:14,0.075
06/12/2022,12:49:15,0.072
06/12/2022,12:49:16,0.080
06/12/2022,12:49:17,0.074
06/12/2022,12:49:18,0.066
06/12/2022,12:49:19,0.066
06/12/2022,12:49:20,0.065
06/12/2022,12:49:21,0.070
06/12/2022,12:49:22,0.080
06/12/2022,12:49:23,0.072
06/12/2022,12:49:24,0.079
06/12/2022,12:49:25,0.070
06/12/2022,12:49:26,0.076
06/12/2022,12:49:27,0.076
06/12/2022,12:49:28,0.072
06/12/2022,12:49:29,0.068
06/12/2022,12:49:30,0.076
06/12/2022,12:49:31,0.065
06/12/2022,12:49:32,0.075
06/12/2022,12:49:33,0.068
06/12/2022,12:49:34,0.066
06/12/2022,12:49:35,0.070
06/12/2022,12:49:36,0.074
06/12/2022,12:49:37,0.070
06/12/2022,12:49:38,0.071
06/12/2022,12:49:39,0.074
06/12/2022,12:49:40,0.079
06/12/2022,12:49:41,0.071
06/12/2022,12:49:42,0.080
06/12/2022,12:49:43,0.072
06/12/2022,12:49:44,0.070
06/12/2022,12:49:45,0.088
06/12/2022,12:49:46,0.080
06/12/2022,12:49:47,0.074
06/12/2022,12:49:48,0.075
06/12/2022,12:49:49,0.092
06/12/2022,12:49:50,0.070
06/12/2022,12:49:51,0.076
06/12/2022,12:49:52,0.073
06/12/2022,12:49:53,0.076
06/12/2022,12:49:54,0.071
06/12/2022,12:49:55,0.070
06/12/2022,12:49:56,0.067
06/12/2022,12:49:57,0.076
06/12/2022,12:49:58,0.076
06/12/2022,12:49:59,0.078
06/12/2022,12:50:00,0.069
06/12/2022,12:50:01,0.073
06/12/2022,12:50:02,0.069
06/12/2022,12:50:03,0.081
06/12/2022,12:50:04,0.075
06/12/2022,12:50:05,0.070
06/12/2022,12:50:06,0.068
06/12/2022,12:50:07,0.068
06/12/2022,12:50:08,0.074
06/12/2022,12:50:09,0.067
06/12/2022,12:50:10,0.073
06/12/2022,12:50:11,0.070
06/12/2022,12:50:12,0.073
06/12/2022,12:50:13,0.068
06/12/2022,12:50:14,0.076
06/12/2022,12:50:15,0.068
06/12/2022,12:50:16,0.078
06/12/2022,12:50:17,0.074
06/12/2022,12:50:18,0.070
06/12/2022,12:50:19,0.073
06/12/2022,12:50:20,0.071
06/12/2022,12:50:21,0.064
06/12/2022,12:50:22,0.067
06/12/2022,12:50:23,0.076
06/12/2022,12:50:24,0.071
06/12/2022,12:50:25,0.075
06/12/2022,12:50:26,0.076
06/12/2022,12:50:27,0.066
06/12/2022,12:50:28,0.081
06/12/2022,12:50:29,0.076
06/12/2022,12:50:30,0.069
06/12/2022,12:50:31,0.073
06/12/2022,12:50:32,0.075
06/12/2022,12:50:33,0.069
06/12/2022,12:50:34,0.077
06/12/2022,12:50:35,0.069
06/12/2022,12:50:36,0.080
06/12/2022,12:50:37,0.069
06/12/2022,12:50:38,0.062
06/12/2022,12:50:39,0.082
06/12/2022,12:50:40,0.099
06/12/2022,12:50:41,0.067
06/12/2022,12:50:42,0.076
06/12/2022,12:50:43,0.072
06/12/2022,12:50:44,0.077
06/12/2022,12:50:45,0.070
06/12/2022,12:50:46,0.077
06/12/2022,12:50:47,0.073
06/12/2022,12:50:48,0.073
06/12/2022,12:50:49,0.070
06/12/2022,12:50:50,0.079
06/12/2022,12:50:51,0.071
06/12/2022,12:50:52,0.080
06/12/2022,12:50:53,0.072
06/12/2022,12:50:54,0.068
06/12/2022,12:50:55,0.083
06/12/2022,12:50:56,0.071
06/12/2022,12:50:57,0.079
06/12/2022,12:50:58,0.076
06/12/2022,12:50:59,0.069
06/12/2022,12:51:00,0.082
06/12/2022,12:51:01,0.069
06/12/2022,12:51:02,0.078
06/12/2022,12:51:03,0.084
06/12/2022,12:51:04,0.081
06/12/2022,12:51:05,0.070
06/12/2022,12:51:06,0.069
06/12/2022,12:51:07,0.066
06/12/2022,12:51:08,0.084
06/12/2022,12:51:09,0.066
06/12/2022,12:51:10,0.069
06/12/2022,12:51:11,0.069
06/12/2022,12:51:12,0.076
06/12/2022,12:51:13,0.077
06/12/2022,12:51:14,0.074
06/12/2022,12:51:15,0.072
06/12/2022,12:51:16,0.068
06/12/2022,12:51:17,0.079
06/12/2022,12:51:18,0.071
06/12/2022,12:51:19,0.071
06/12/2022,12:51:20,0.079
06/12/2022,12:51:21,0.070
06/12/2022,12:51:22,0.079
06/12/2022,12:51:23,0.077
06/12/2022,12:51:24,0.076
06/12/2022,12:51:25,0.066
06/12/2022,12:51:26,0.070
06/12/2022,12:51:27,0.069
06/12/2022,12:51:28,0.072
06/12/2022,12:51:29,0.070
06/12/2022,12:51:30,0.070
06/12/2022,12:51:31,0.069
06/12/2022,12:51:32,0.072
06/12/2022,12:51:33,0.072
06/12/2022,12:51:34,0.063
06/12/2022,12:51:35,0.073
06/12/2022,12:51:36,0.076
06/12/2022,12:51:37,0.067
06/12/2022,12:51:38,0.070
06/12/2022,12:51:39,0.068
06/12/2022,12:51:40,0.074
06/12/2022,12:51:41,0.078
06/12/2022,12:51:42,0.076
06/12/2022,12:51:43,0.066
06/12/2022,12:51:44,0.087
06/12/2022,12:51:45,0.063
06/12/2022,12:51:46,0.066
06/12/2022,12:51:47,0.073
06/12/2022,12:51:48,0.088
06/12/2022,12:51:49,0.068
06/12/2022,12:51:50,0.067
06/12/2022,12:51:51,0.065
06/12/2022,12:51:52,0.066
06/12/2022,12:51:53,0.073
06/12/2022,12:51:54,0.068
06/12/2022,12:51:55,0.070
06/12/2022,12:51:56,0.069
06/12/2022,12:51:57,0.073
06/12/2022,12:51:58,0.078
06/12/2022,12:51:59,0.076
06/12/2022,12:52:00,0.076
06/12/2022,12:52:01,0.074
06/12/2022,12:52:02,0.074
06/12/2022,12:52:03,0.072
06/12/2022,12:52:04,0.077
06/12/2022,12:52:05,0.070
06/12/2022,12:52:06,0.065
06/12/2022,12:52:07,0.081
06/12/2022,12:52:08,0.070
06/12/2022,12:52:09,0.074
06/12/2022,12:52:10,0.074
06/12/2022,12:52:11,0.087
06/12/2022,12:52:12,0.065
06/12/2022,12:52:13,0.076
06/12/2022,12:52:14,0.077
06/12/2022,12:52:15,0.069
06/12/2022,12:52:16,0.078
06/12/2022,12:52:17,0.073
06/12/2022,12:52:18,0.072
06/12/2022,12:52:19,0.068
06/12/2022,12:52:20,0.072
06/12/2022,12:52:21,0.067
06/12/2022,12:52:22,0.074
06/12/2022,12:52:23,0.069
06/12/2022,12:52:24,0.078
06/12/2022,12:52:25,0.067
06/12/2022,12:52:26,0.075
06/12/2022,12:52:27,0.074
06/12/2022,12:52:28,0.070
06/12/2022,12:52:29,0.078
06/12/2022,12:52:30,0.065
06/12/2022,12:52:31,0.082
06/12/2022,12:52:32,0.083
06/12/2022,12:52:33,0.072
06/12/2022,12:52:34,0.078
06/12/2022,12:52:35,0.069
06/12/2022,12:52:36,0.076
06/12/2022,12:52:37,0.067
06/12/2022,12:52:38,0.070
06/12/2022,12:52:39,0.076
06/12/2022,12:52:40,0.074
06/12/2022,12:52:41,0.066
06/12/2022,12:52:42,0.077
06/12/2022,12:52:43,0.077
06/12/2022,12:52:44,0.072
06/12/2022,12:52:45,0.067
06/12/2022,12:52:46,0.076
06/12/2022,12:52:47,0.067
06/12/2022,12:52:48,0.065
06/12/2022,12:52:49,0.069
06/12/2022,12:52:50,0.072
06/12/2022,12:52:51,0.067
06/12/2022,12:52:52,0.083
06/12/2022,12:52:53,0.070
06/12/2022,12:52:54,0.070
06/12/2022,12:52:55,0.069
06/12/2022,12:52:56,0.068
06/12/2022,12:52:57,0.073
06/12/2022,12:52:58,0.073
06/12/2022,12:52:59,0.074
06/12/2022,12:53:00,0.068
06/12/2022,12:53:01,0.075
06/12/2022,12:53:02,0.079
06/12/2022,12:53:03,0.077
06/12/2022,12:53:04,0.078
06/12/2022,12:53:05,0.074
06/12/2022,12:53:06,0.073
06/12/2022,12:53:07,0.116
06/12/2022,12:53:08,0.071
06/12/2022,12:53:09,0.075
06/12/2022,12:53:10,0.071
06/12/2022,12:53:11,0.071
06/12/2022,12:53:12,0.067
06/12/2022,12:53:13,0.074
06/12/2022,12:53:14,0.070
06/12/2022,12:53:15,0.064
06/12/2022,12:53:16,0.069
06/12/2022,12:53:17,0.073
06/12/2022,12:53:18,0.074
06/12/2022,12:53:19,0.070
06/12/2022,12:53:20,0.075
06/12/2022,12:53:21,0.070
06/12/2022,12:53:22,0.059
06/12/2022,12:53:23,0.073
06/12/2022,12:53:24,0.079
06/12/2022,12:53:25,0.073
06/12/2022,12:53:26,0.074
06/12/2022,12:53:27,0.064
06/12/2022,12:53:28,0.071
06/12/2022,12:53:29,0.064
06/12/2022,12:53:30,0.069
06/12/2022,12:53:31,0.076
06/12/2022,12:53:32,0.072
06/12/2022,12:53:33,0.074
06/12/2022,12:53:34,0.079
06/12/2022,12:53:35,0.068
06/12/2022,12:53:36,0.071
06/12/2022,12:53:37,0.074
06/12/2022,12:53:38,0.068
06/12/2022,12:53:39,0.066
06/12/2022,12:53:40,0.075
06/12/2022,12:53:41,0.069
06/12/2022,12:53:42,0.068
06/12/2022,12:53:43,0.080
06/12/2022,12:53:44,0.079
06/12/2022,12:53:45,0.073
06/12/2022,12:53:46,0.078
06/12/2022,12:53:47,0.070
06/12/2022,12:53:48,0.072
06/12/2022,12:53:49,0.060
06/12/2022,12:53:50,0.081
06/12/2022,12:53:51,0.072
06/12/2022,12:53:52,0.068
06/12/2022,12:53:53,0.074
06/12/2022,12:53:54,0.065
06/12/2022,12:53:55,0.073
06/12/2022,12:53:56,0.072
06/12/2022,12:53:57,0.066
06/12/2022,12:53:58,0.073
06/12/2022,12:53:59,0.110
06/12/2022,12:54:00,0.072
06/12/2022,12:54:01,0.069
06/12/2022,12:54:02,0.068
06/12/2022,12:54:03,0.076
06/12/2022,12:54:04,0.069
06/12/2022,12:54:05,0.071
06/12/2022,12:54:06,0.066
06/12/2022,12:54:07,0.073
06/12/2022,12:54:08,0.075
06/12/2022,12:54:09,0.068
06/12/2022,12:54:10,0.079
06/12/2022,12:54:11,0.072
06/12/2022,12:54:12,0.084
06/12/2022,12:54:13,0.079
06/12/2022,12:54:14,0.065
06/12/2022,12:54:15,0.072
06/12/2022,12:54:16,0.077
06/12/2022,12:54:17,0.067
06/12/2022,12:54:18,0.073
06/12/2022,12:54:19,0.064
06/12/2022,12:54:20,0.069
06/12/2022,12:54:21,0.070
06/12/2022,12:54:22,0.069
06/12/2022,12:54:23,0.070
06/12/2022,12:54:24,0.069
06/12/2022,12:54:25,0.068
06/12/2022,12:54:26,0.074
06/12/2022,12:54:27,0.071
06/12/2022,12:54:28,0.075
06/12/2022,12:54:29,0.073
06/12/2022,12:54:30,0.069
06/12/2022,12:54:31,0.078
06/12/2022,12:54:32,0.070
06/12/2022,12:54:33,0.069
06/12/2022,12:54:34,0.084
06/12/2022,12:54:35,0.073
06/12/2022,12:54:36,0.067
06/12/2022,12:54:37,0.072
06/12/2022,12:54:38,0.074
06/12/2022,12:54:39,0.067
06/12/2022,12:54:40,0.068
06/12/2022,12:54:41,0.071
06/12/2022,12:54:42,0.071
06/12/2022,12:54:43,0.069
06/12/2022,12:54:44,0.068
06/12/2022,12:54:45,0.071
06/12/2022,12:54:46,0.066
06/12/2022,12:54:47,0.076
06/12/2022,12:54:48,0.080
06/12/2022,12:54:49,0.066
06/12/2022,12:54:50,0.068
06/12/2022,12:54:51,0.067
06/12/2022,12:54:52,0.067
06/12/2022,12:54:53,0.074
06/12/2022,12:54:54,0.077
06/12/2022,12:54:55,0.076
06/12/2022,12:54:56,0.074
06/12/2022,12:54:57,0.067
06/12/2022,12:54:58,0.070
06/12/2022,12:54:59,0.078
06/12/2022,12:55:00,0.073
06/12/2022,12:55:01,0.077
06/12/2022,12:55:02,0.074
06/12/2022,12:55:03,0.075
06/12/2022,12:55:04,0.074
06/12/2022,12:55:05,0.063
06/12/2022,12:55:06,0.065
06/12/2022,12:55:07,0.069
06/12/2022,12:55:08,0.071
06/12/2022,12:55:09,0.070
06/12/2022,12:55:10,0.071
06/12/2022,12:55:11,0.067
06/12/2022,12:55:12,0.076
06/12/2022,12:55:13,0.069
06/12/2022,12:55:14,0.065
06/12/2022,12:55:15,0.072
06/12/2022,12:55:16,0.068
06/12/2022,12:55:17,0.083
06/12/2022,12:55:18,0.075
06/12/2022,12:55:19,0.067
06/12/2022,12:55:20,0.080
06/12/2022,12:55:21,0.068
06/12/2022,12:55:22,0.071
06/12/2022,12:55:23,0.076
06/12/2022,12:55:24,0.071
06/12/2022,12:55:25,0.065
06/12/2022,12:55:26,0.072
06/12/2022,12:55:27,0.069
06/12/2022,12:55:28,0.079
06/12/2022,12:55:29,0.065
06/12/2022,12:55:30,0.069
06/12/2022,12:55:31,0.070
06/12/2022,12:55:32,0.075
06/12/2022,12:55:33,0.066
06/12/2022,12:55:34,0.072
06/12/2022,12:55:35,0.067
06/12/2022,12:55:36,0.073
06/12/2022,12:55:37,0.069
06/12/2022,12:55:38,0.069
06/12/2022,12:55:39,0.066
06/12/2022,12:55:40,0.066
06/12/2022,12:55:41,0.082
06/12/2022,12:55:42,0.078
06/12/2022,12:55:43,0.078

