TrakPro Version 5.2.0.0 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201943009
Test Name:,Test 52
Start Date:,06/12/2022
Start Time:,05:39:09
Duration (dd:hh:mm:ss):,00:00:18:00
Log Interval (mm:ss):,00:01
Number of points:,1080
Description:,

Statistics Channel: ,MC
06/12/2022,17:45:22,0.037
06/12/2022,17:45:23,0.034
06/12/2022,17:45:24,0.041
06/12/2022,17:45:25,0.036
06/12/2022,17:45:26,0.047
06/12/2022,17:45:27,0.041
06/12/2022,17:45:28,0.043
06/12/2022,17:45:29,0.037
06/12/2022,17:45:30,0.041
06/12/2022,17:45:31,0.040
06/12/2022,17:45:32,0.037
06/12/2022,17:45:33,0.037
06/12/2022,17:45:34,0.039
06/12/2022,17:45:35,0.033
06/12/2022,17:45:36,0.039
06/12/2022,17:45:37,0.038
06/12/2022,17:45:38,0.040
06/12/2022,17:45:39,0.035
06/12/2022,17:45:40,0.039
06/12/2022,17:45:41,0.038
06/12/2022,17:45:42,0.041
06/12/2022,17:45:43,0.037
06/12/2022,17:45:44,0.035
06/12/2022,17:45:45,0.036
06/12/2022,17:45:46,0.043
06/12/2022,17:45:47,0.034
06/12/2022,17:45:48,0.040
06/12/2022,17:45:49,0.035
06/12/2022,17:45:50,0.039
06/12/2022,17:45:51,0.035
06/12/2022,17:45:52,0.041
06/12/2022,17:45:53,0.034
06/12/2022,17:45:54,0.042
06/12/2022,17:45:55,0.033
06/12/2022,17:45:56,0.035
06/12/2022,17:45:57,0.034
06/12/2022,17:45:58,0.043
06/12/2022,17:45:59,0.049
06/12/2022,17:46:00,0.042
06/12/2022,17:46:01,0.033
06/12/2022,17:46:02,0.032
06/12/2022,17:46:03,0.034
06/12/2022,17:46:04,0.053
06/12/2022,17:46:05,0.039
06/12/2022,17:46:06,0.040
06/12/2022,17:46:07,0.034
06/12/2022,17:46:08,0.038
06/12/2022,17:46:09,0.036
06/12/2022,17:46:10,0.035
06/12/2022,17:46:11,0.038
06/12/2022,17:46:12,0.033
06/12/2022,17:46:13,0.041
06/12/2022,17:46:14,0.036
06/12/2022,17:46:15,0.031
06/12/2022,17:46:16,0.033
06/12/2022,17:46:17,0.037
06/12/2022,17:46:18,0.040
06/12/2022,17:46:19,0.035
06/12/2022,17:46:20,0.034
06/12/2022,17:46:21,0.041
06/12/2022,17:46:22,0.034
06/12/2022,17:46:23,0.035
06/12/2022,17:46:24,0.032
06/12/2022,17:46:25,0.034
06/12/2022,17:46:26,0.034
06/12/2022,17:46:27,0.037
06/12/2022,17:46:28,0.036
06/12/2022,17:46:29,0.034
06/12/2022,17:46:30,0.032
06/12/2022,17:46:31,0.036
06/12/2022,17:46:32,0.041
06/12/2022,17:46:33,0.033
06/12/2022,17:46:34,0.034
06/12/2022,17:46:35,0.031
06/12/2022,17:46:36,0.030
06/12/2022,17:46:37,0.036
06/12/2022,17:46:38,0.038
06/12/2022,17:46:39,0.034
06/12/2022,17:46:40,0.033
06/12/2022,17:46:41,0.036
06/12/2022,17:46:42,0.035
06/12/2022,17:46:43,0.042
06/12/2022,17:46:44,0.037
06/12/2022,17:46:45,0.032
06/12/2022,17:46:46,0.035
06/12/2022,17:46:47,0.035
06/12/2022,17:46:48,0.038
06/12/2022,17:46:49,0.033
06/12/2022,17:46:50,0.035
06/12/2022,17:46:51,0.045
06/12/2022,17:46:52,0.036
06/12/2022,17:46:53,0.036
06/12/2022,17:46:54,0.034
06/12/2022,17:46:55,0.046
06/12/2022,17:46:56,0.038
06/12/2022,17:46:57,0.039
06/12/2022,17:46:58,0.031
06/12/2022,17:46:59,0.043
06/12/2022,17:47:00,0.033
06/12/2022,17:47:01,0.039
06/12/2022,17:47:02,0.031
06/12/2022,17:47:03,0.034
06/12/2022,17:47:04,0.036
06/12/2022,17:47:05,0.035
06/12/2022,17:47:06,0.034
06/12/2022,17:47:07,0.030
06/12/2022,17:47:08,0.031
06/12/2022,17:47:09,0.031
06/12/2022,17:47:10,0.039
06/12/2022,17:47:11,0.029
06/12/2022,17:47:12,0.039
06/12/2022,17:47:13,0.030
06/12/2022,17:47:14,0.031
06/12/2022,17:47:15,0.030
06/12/2022,17:47:16,0.040
06/12/2022,17:47:17,0.035
06/12/2022,17:47:18,0.030
06/12/2022,17:47:19,0.032
06/12/2022,17:47:20,0.031
06/12/2022,17:47:21,0.030
06/12/2022,17:47:22,0.038
06/12/2022,17:47:23,0.035
06/12/2022,17:47:24,0.034
06/12/2022,17:47:25,0.029
06/12/2022,17:47:26,0.039
06/12/2022,17:47:27,0.034
06/12/2022,17:47:28,0.036
06/12/2022,17:47:29,0.030
06/12/2022,17:47:30,0.033
06/12/2022,17:47:31,0.035
06/12/2022,17:47:32,0.033
06/12/2022,17:47:33,0.031
06/12/2022,17:47:34,0.028
06/12/2022,17:47:35,0.030
06/12/2022,17:47:36,0.032
06/12/2022,17:47:37,0.031
06/12/2022,17:47:38,0.027
06/12/2022,17:47:39,0.037
06/12/2022,17:47:40,0.028
06/12/2022,17:47:41,0.031
06/12/2022,17:47:42,0.032
06/12/2022,17:47:43,0.035
06/12/2022,17:47:44,0.031
06/12/2022,17:47:45,0.029
06/12/2022,17:47:46,0.033
06/12/2022,17:47:47,0.034
06/12/2022,17:47:48,0.030
06/12/2022,17:47:49,0.029
06/12/2022,17:47:50,0.032
06/12/2022,17:47:51,0.032
06/12/2022,17:47:52,0.037
06/12/2022,17:47:53,0.030
06/12/2022,17:47:54,0.038
06/12/2022,17:47:55,0.037
06/12/2022,17:47:56,0.027
06/12/2022,17:47:57,0.031
06/12/2022,17:47:58,0.033
06/12/2022,17:47:59,0.037
06/12/2022,17:48:00,0.034
06/12/2022,17:48:01,0.035
06/12/2022,17:48:02,0.031
06/12/2022,17:48:03,0.032
06/12/2022,17:48:04,0.036
06/12/2022,17:48:05,0.030
06/12/2022,17:48:06,0.029
06/12/2022,17:48:07,0.027
06/12/2022,17:48:08,0.028
06/12/2022,17:48:09,0.036
06/12/2022,17:48:10,0.030
06/12/2022,17:48:11,0.029
06/12/2022,17:48:12,0.030
06/12/2022,17:48:13,0.033
06/12/2022,17:48:14,0.034
06/12/2022,17:48:15,0.034
06/12/2022,17:48:16,0.031
06/12/2022,17:48:17,0.029
06/12/2022,17:48:18,0.026
06/12/2022,17:48:19,0.032
06/12/2022,17:48:20,0.031
06/12/2022,17:48:21,0.026
06/12/2022,17:48:22,0.032
06/12/2022,17:48:23,0.026
06/12/2022,17:48:24,0.032
06/12/2022,17:48:25,0.032
06/12/2022,17:48:26,0.027
06/12/2022,17:48:27,0.030
06/12/2022,17:48:28,0.030
06/12/2022,17:48:29,0.038
06/12/2022,17:48:30,0.028
06/12/2022,17:48:31,0.028
06/12/2022,17:48:32,0.033
06/12/2022,17:48:33,0.027
06/12/2022,17:48:34,0.034
06/12/2022,17:48:35,0.027
06/12/2022,17:48:36,0.030
06/12/2022,17:48:37,0.031
06/12/2022,17:48:38,0.026
06/12/2022,17:48:39,0.026
06/12/2022,17:48:40,0.030
06/12/2022,17:48:41,0.035
06/12/2022,17:48:42,0.039
06/12/2022,17:48:43,0.029
06/12/2022,17:48:44,0.029
06/12/2022,17:48:45,0.025
06/12/2022,17:48:46,0.028
06/12/2022,17:48:47,0.028
06/12/2022,17:48:48,0.033
06/12/2022,17:48:49,0.029
06/12/2022,17:48:50,0.031
06/12/2022,17:48:51,0.031
06/12/2022,17:48:52,0.028
06/12/2022,17:48:53,0.035
06/12/2022,17:48:54,0.031
06/12/2022,17:48:55,0.030
06/12/2022,17:48:56,0.030
06/12/2022,17:48:57,0.024
06/12/2022,17:48:58,0.028
06/12/2022,17:48:59,0.026
06/12/2022,17:49:00,0.031
06/12/2022,17:49:01,0.034
06/12/2022,17:49:02,0.027
06/12/2022,17:49:03,0.030
06/12/2022,17:49:04,0.027
06/12/2022,17:49:05,0.030
06/12/2022,17:49:06,0.033
06/12/2022,17:49:07,0.027
06/12/2022,17:49:08,0.034
06/12/2022,17:49:09,0.029
06/12/2022,17:49:10,0.030
06/12/2022,17:49:11,0.025
06/12/2022,17:49:12,0.038
06/12/2022,17:49:13,0.029
06/12/2022,17:49:14,0.031
06/12/2022,17:49:15,0.029
06/12/2022,17:49:16,0.036
06/12/2022,17:49:17,0.027
06/12/2022,17:49:18,0.030
06/12/2022,17:49:19,0.031
06/12/2022,17:49:20,0.032
06/12/2022,17:49:21,0.031
06/12/2022,17:49:22,0.028
06/12/2022,17:49:23,0.025
06/12/2022,17:49:24,0.031
06/12/2022,17:49:25,0.028
06/12/2022,17:49:26,0.026
06/12/2022,17:49:27,0.030
06/12/2022,17:49:28,0.025
06/12/2022,17:49:29,0.028
06/12/2022,17:49:30,0.029
06/12/2022,17:49:31,0.032
06/12/2022,17:49:32,0.028
06/12/2022,17:49:33,0.030
06/12/2022,17:49:34,0.028
06/12/2022,17:49:35,0.031
06/12/2022,17:49:36,0.026
06/12/2022,17:49:37,0.033
06/12/2022,17:49:38,0.026
06/12/2022,17:49:39,0.026
06/12/2022,17:49:40,0.028
06/12/2022,17:49:41,0.030
06/12/2022,17:49:42,0.027
06/12/2022,17:49:43,0.027
06/12/2022,17:49:44,0.029
06/12/2022,17:49:45,0.030
06/12/2022,17:49:46,0.032
06/12/2022,17:49:47,0.044
06/12/2022,17:49:48,0.026
06/12/2022,17:49:49,0.027
06/12/2022,17:49:50,0.024
06/12/2022,17:49:51,0.029
06/12/2022,17:49:52,0.028
06/12/2022,17:49:53,0.028
06/12/2022,17:49:54,0.032
06/12/2022,17:49:55,0.037
06/12/2022,17:49:56,0.034
06/12/2022,17:49:57,0.030
06/12/2022,17:49:58,0.026
06/12/2022,17:49:59,0.026
06/12/2022,17:50:00,0.023
06/12/2022,17:50:01,0.038
06/12/2022,17:50:02,0.025
06/12/2022,17:50:03,0.028
06/12/2022,17:50:04,0.025
06/12/2022,17:50:05,0.026
06/12/2022,17:50:06,0.026
06/12/2022,17:50:07,0.024
06/12/2022,17:50:08,0.027
06/12/2022,17:50:09,0.027
06/12/2022,17:50:10,0.029
06/12/2022,17:50:11,0.025
06/12/2022,17:50:12,0.029
06/12/2022,17:50:13,0.024
06/12/2022,17:50:14,0.027
06/12/2022,17:50:15,0.028
06/12/2022,17:50:16,0.024
06/12/2022,17:50:17,0.029
06/12/2022,17:50:18,0.028
06/12/2022,17:50:19,0.024
06/12/2022,17:50:20,0.025
06/12/2022,17:50:21,0.031
06/12/2022,17:50:22,0.031
06/12/2022,17:50:23,0.028
06/12/2022,17:50:24,0.026
06/12/2022,17:50:25,0.027
06/12/2022,17:50:26,0.026
06/12/2022,17:50:27,0.024
06/12/2022,17:50:28,0.026
06/12/2022,17:50:29,0.031
06/12/2022,17:50:30,0.035
06/12/2022,17:50:31,0.034
06/12/2022,17:50:32,0.032
06/12/2022,17:50:33,0.030
06/12/2022,17:50:34,0.023
06/12/2022,17:50:35,0.026
06/12/2022,17:50:36,0.025
06/12/2022,17:50:37,0.031
06/12/2022,17:50:38,0.028
06/12/2022,17:50:39,0.024
06/12/2022,17:50:40,0.024
06/12/2022,17:50:41,0.026
06/12/2022,17:50:42,0.026
06/12/2022,17:50:43,0.024
06/12/2022,17:50:44,0.035
06/12/2022,17:50:45,0.027
06/12/2022,17:50:46,0.025
06/12/2022,17:50:47,0.030
06/12/2022,17:50:48,0.028
06/12/2022,17:50:49,0.024
06/12/2022,17:50:50,0.024
06/12/2022,17:50:51,0.032
06/12/2022,17:50:52,0.024
06/12/2022,17:50:53,0.026
06/12/2022,17:50:54,0.026
06/12/2022,17:50:55,0.028
06/12/2022,17:50:56,0.030
06/12/2022,17:50:57,0.026
06/12/2022,17:50:58,0.032
06/12/2022,17:50:59,0.028
06/12/2022,17:51:00,0.024
06/12/2022,17:51:01,0.025
06/12/2022,17:51:02,0.028
06/12/2022,17:51:03,0.025
06/12/2022,17:51:04,0.032
06/12/2022,17:51:05,0.027
06/12/2022,17:51:06,0.026
06/12/2022,17:51:07,0.029
06/12/2022,17:51:08,0.024
06/12/2022,17:51:09,0.025
06/12/2022,17:51:10,0.037
06/12/2022,17:51:11,0.023
06/12/2022,17:51:12,0.026
06/12/2022,17:51:13,0.029
06/12/2022,17:51:14,0.031
06/12/2022,17:51:15,0.027
06/12/2022,17:51:16,0.032
06/12/2022,17:51:17,0.028
06/12/2022,17:51:18,0.025
06/12/2022,17:51:19,0.024
06/12/2022,17:51:20,0.030
06/12/2022,17:51:21,0.027
06/12/2022,17:51:22,0.028
06/12/2022,17:51:23,0.032
06/12/2022,17:51:24,0.031
06/12/2022,17:51:25,0.027
06/12/2022,17:51:26,0.028
06/12/2022,17:51:27,0.025
06/12/2022,17:51:28,0.025
06/12/2022,17:51:29,0.027
06/12/2022,17:51:30,0.027
06/12/2022,17:51:31,0.023
06/12/2022,17:51:32,0.027
06/12/2022,17:51:33,0.026
06/12/2022,17:51:34,0.024
06/12/2022,17:51:35,0.026
06/12/2022,17:51:36,0.023
06/12/2022,17:51:37,0.024
06/12/2022,17:51:38,0.028
06/12/2022,17:51:39,0.032
06/12/2022,17:51:40,0.022
06/12/2022,17:51:41,0.024
06/12/2022,17:51:42,0.026
06/12/2022,17:51:43,0.024
06/12/2022,17:51:44,0.028
06/12/2022,17:51:45,0.027
06/12/2022,17:51:46,0.024
06/12/2022,17:51:47,0.028
06/12/2022,17:51:48,0.024
06/12/2022,17:51:49,0.027
06/12/2022,17:51:50,0.023
06/12/2022,17:51:51,0.028
06/12/2022,17:51:52,0.022
06/12/2022,17:51:53,0.024
06/12/2022,17:51:54,0.025
06/12/2022,17:51:55,0.022
06/12/2022,17:51:56,0.026
06/12/2022,17:51:57,0.024
06/12/2022,17:51:58,0.026
06/12/2022,17:51:59,0.025
06/12/2022,17:52:00,0.029
06/12/2022,17:52:01,0.027
06/12/2022,17:52:02,0.021
06/12/2022,17:52:03,0.024
06/12/2022,17:52:04,0.023
06/12/2022,17:52:05,0.023
06/12/2022,17:52:06,0.024
06/12/2022,17:52:07,0.027
06/12/2022,17:52:08,0.028
06/12/2022,17:52:09,0.029
06/12/2022,17:52:10,0.025
06/12/2022,17:52:11,0.022
06/12/2022,17:52:12,0.024
06/12/2022,17:52:13,0.025
06/12/2022,17:52:14,0.027
06/12/2022,17:52:15,0.023
06/12/2022,17:52:16,0.022
06/12/2022,17:52:17,0.030
06/12/2022,17:52:18,0.026
06/12/2022,17:52:19,0.023
