TrakPro Version 5.2.0.0 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201943009
Test Name:,Test 49
Start Date:,06/12/2022
Start Time:,12:15:14
Duration (dd:hh:mm:ss):,00:00:19:09
Log Interval (mm:ss):,00:01
Number of points:,1149
Description:,

Statistics Channel: ,MC
06/12/2022,12:28:25,0.069
06/12/2022,12:28:26,0.091
06/12/2022,12:28:27,0.068
06/12/2022,12:28:28,0.071
06/12/2022,12:28:29,0.074
06/12/2022,12:28:30,0.067
06/12/2022,12:28:31,0.066
06/12/2022,12:28:32,0.071
06/12/2022,12:28:33,0.073
06/12/2022,12:28:34,0.070
06/12/2022,12:28:35,0.066
06/12/2022,12:28:36,0.061
06/12/2022,12:28:37,0.068
06/12/2022,12:28:38,0.074
06/12/2022,12:28:39,0.073
06/12/2022,12:28:40,0.069
06/12/2022,12:28:41,0.066
06/12/2022,12:28:42,0.078
06/12/2022,12:28:43,0.073
06/12/2022,12:28:44,0.078
06/12/2022,12:28:45,0.083
06/12/2022,12:28:46,0.081
06/12/2022,12:28:47,0.068
06/12/2022,12:28:48,0.078
06/12/2022,12:28:49,0.075
06/12/2022,12:28:50,0.084
06/12/2022,12:28:51,0.065
06/12/2022,12:28:52,0.066
06/12/2022,12:28:53,0.071
06/12/2022,12:28:54,0.068
06/12/2022,12:28:55,0.065
06/12/2022,12:28:56,0.070
06/12/2022,12:28:57,0.072
06/12/2022,12:28:58,0.071
06/12/2022,12:28:59,0.067
06/12/2022,12:29:00,0.068
06/12/2022,12:29:01,0.075
06/12/2022,12:29:02,0.066
06/12/2022,12:29:03,0.070
06/12/2022,12:29:04,0.060
06/12/2022,12:29:05,0.079
06/12/2022,12:29:06,0.071
06/12/2022,12:29:07,0.068
06/12/2022,12:29:08,0.074
06/12/2022,12:29:09,0.071
06/12/2022,12:29:10,0.061
06/12/2022,12:29:11,0.065
06/12/2022,12:29:12,0.066
06/12/2022,12:29:13,0.067
06/12/2022,12:29:14,0.079
06/12/2022,12:29:15,0.066
06/12/2022,12:29:16,0.070
06/12/2022,12:29:17,0.074
06/12/2022,12:29:18,0.067
06/12/2022,12:29:19,0.068
06/12/2022,12:29:20,0.075
06/12/2022,12:29:21,0.071
06/12/2022,12:29:22,0.074
06/12/2022,12:29:23,0.073
06/12/2022,12:29:24,0.076
06/12/2022,12:29:25,0.066
06/12/2022,12:29:26,0.067
06/12/2022,12:29:27,0.072
06/12/2022,12:29:28,0.082
06/12/2022,12:29:29,0.076
06/12/2022,12:29:30,0.067
06/12/2022,12:29:31,0.072
06/12/2022,12:29:32,0.074
06/12/2022,12:29:33,0.070
06/12/2022,12:29:34,0.071
06/12/2022,12:29:35,0.073
06/12/2022,12:29:36,0.070
06/12/2022,12:29:37,0.074
06/12/2022,12:29:38,0.072
06/12/2022,12:29:39,0.063
06/12/2022,12:29:40,0.070
06/12/2022,12:29:41,0.066
06/12/2022,12:29:42,0.072
06/12/2022,12:29:43,0.069
06/12/2022,12:29:44,0.075
06/12/2022,12:29:45,0.066
06/12/2022,12:29:46,0.062
06/12/2022,12:29:47,0.066
06/12/2022,12:29:48,0.068
06/12/2022,12:29:49,0.067
06/12/2022,12:29:50,0.066
06/12/2022,12:29:51,0.075
06/12/2022,12:29:52,0.059
06/12/2022,12:29:53,0.069
06/12/2022,12:29:54,0.075
06/12/2022,12:29:55,0.077
06/12/2022,12:29:56,0.076
06/12/2022,12:29:57,0.073
06/12/2022,12:29:58,0.067
06/12/2022,12:29:59,0.069
06/12/2022,12:30:00,0.072
06/12/2022,12:30:01,0.064
06/12/2022,12:30:02,0.073
06/12/2022,12:30:03,0.075
06/12/2022,12:30:04,0.070
06/12/2022,12:30:05,0.073
06/12/2022,12:30:06,0.071
06/12/2022,12:30:07,0.078
06/12/2022,12:30:08,0.070
06/12/2022,12:30:09,0.068
06/12/2022,12:30:10,0.073
06/12/2022,12:30:11,0.064
06/12/2022,12:30:12,0.076
06/12/2022,12:30:13,0.078
06/12/2022,12:30:14,0.068
06/12/2022,12:30:15,0.073
06/12/2022,12:30:16,0.089
06/12/2022,12:30:17,0.068
06/12/2022,12:30:18,0.063
06/12/2022,12:30:19,0.081
06/12/2022,12:30:20,0.069
06/12/2022,12:30:21,0.069
06/12/2022,12:30:22,0.068
06/12/2022,12:30:23,0.073
06/12/2022,12:30:24,0.076
06/12/2022,12:30:25,0.072
06/12/2022,12:30:26,0.070
06/12/2022,12:30:27,0.069
06/12/2022,12:30:28,0.073
06/12/2022,12:30:29,0.070
06/12/2022,12:30:30,0.067
06/12/2022,12:30:31,0.071
06/12/2022,12:30:32,0.082
06/12/2022,12:30:33,0.071
06/12/2022,12:30:34,0.076
06/12/2022,12:30:35,0.078
06/12/2022,12:30:36,0.075
06/12/2022,12:30:37,0.071
06/12/2022,12:30:38,0.067
06/12/2022,12:30:39,0.071
06/12/2022,12:30:40,0.072
06/12/2022,12:30:41,0.075
06/12/2022,12:30:42,0.065
06/12/2022,12:30:43,0.070
06/12/2022,12:30:44,0.077
06/12/2022,12:30:45,0.060
06/12/2022,12:30:46,0.073
06/12/2022,12:30:47,0.064
06/12/2022,12:30:48,0.076
06/12/2022,12:30:49,0.077
06/12/2022,12:30:50,0.071
06/12/2022,12:30:51,0.076
06/12/2022,12:30:52,0.067
06/12/2022,12:30:53,0.065
06/12/2022,12:30:54,0.077
06/12/2022,12:30:55,0.083
06/12/2022,12:30:56,0.070
06/12/2022,12:30:57,0.072
06/12/2022,12:30:58,0.073
06/12/2022,12:30:59,0.064
06/12/2022,12:31:00,0.069
06/12/2022,12:31:01,0.072
06/12/2022,12:31:02,0.071
06/12/2022,12:31:03,0.071
06/12/2022,12:31:04,0.064
06/12/2022,12:31:05,0.066
06/12/2022,12:31:06,0.067
06/12/2022,12:31:07,0.070
06/12/2022,12:31:08,0.068
06/12/2022,12:31:09,0.072
06/12/2022,12:31:10,0.064
06/12/2022,12:31:11,0.070
06/12/2022,12:31:12,0.068
06/12/2022,12:31:13,0.075
06/12/2022,12:31:14,0.070
06/12/2022,12:31:15,0.060
06/12/2022,12:31:16,0.068
06/12/2022,12:31:17,0.068
06/12/2022,12:31:18,0.063
06/12/2022,12:31:19,0.067
06/12/2022,12:31:20,0.069
06/12/2022,12:31:21,0.071
06/12/2022,12:31:22,0.079
06/12/2022,12:31:23,0.078
06/12/2022,12:31:24,0.071
06/12/2022,12:31:25,0.073
06/12/2022,12:31:26,0.079
06/12/2022,12:31:27,0.072
06/12/2022,12:31:28,0.069
06/12/2022,12:31:29,0.070
06/12/2022,12:31:30,0.079
06/12/2022,12:31:31,0.068
06/12/2022,12:31:32,0.082
06/12/2022,12:31:33,0.065
06/12/2022,12:31:34,0.085
06/12/2022,12:31:35,0.063
06/12/2022,12:31:36,0.067
06/12/2022,12:31:37,0.063
06/12/2022,12:31:38,0.068
06/12/2022,12:31:39,0.068
06/12/2022,12:31:40,0.066
06/12/2022,12:31:41,0.069
06/12/2022,12:31:42,0.068
06/12/2022,12:31:43,0.068
06/12/2022,12:31:44,0.066
06/12/2022,12:31:45,0.082
06/12/2022,12:31:46,0.073
06/12/2022,12:31:47,0.073
06/12/2022,12:31:48,0.076
06/12/2022,12:31:49,0.067
06/12/2022,12:31:50,0.079
06/12/2022,12:31:51,0.071
06/12/2022,12:31:52,0.072
06/12/2022,12:31:53,0.074
06/12/2022,12:31:54,0.082
06/12/2022,12:31:55,0.067
06/12/2022,12:31:56,0.070
06/12/2022,12:31:57,0.064
06/12/2022,12:31:58,0.067
06/12/2022,12:31:59,0.071
06/12/2022,12:32:00,0.068
06/12/2022,12:32:01,0.070
06/12/2022,12:32:02,0.067
06/12/2022,12:32:03,0.073
06/12/2022,12:32:04,0.065
06/12/2022,12:32:05,0.072
06/12/2022,12:32:06,0.066
06/12/2022,12:32:07,0.071
06/12/2022,12:32:08,0.071
06/12/2022,12:32:09,0.070
06/12/2022,12:32:10,0.071
06/12/2022,12:32:11,0.067
06/12/2022,12:32:12,0.066
06/12/2022,12:32:13,0.067
06/12/2022,12:32:14,0.066
06/12/2022,12:32:15,0.068
06/12/2022,12:32:16,0.067
06/12/2022,12:32:17,0.079
06/12/2022,12:32:18,0.069
06/12/2022,12:32:19,0.072
06/12/2022,12:32:20,0.078
06/12/2022,12:32:21,0.065
06/12/2022,12:32:22,0.063
06/12/2022,12:32:23,0.066
06/12/2022,12:32:24,0.082
06/12/2022,12:32:25,0.072
06/12/2022,12:32:26,0.064
06/12/2022,12:32:27,0.069
06/12/2022,12:32:28,0.066
06/12/2022,12:32:29,0.077
06/12/2022,12:32:30,0.073
06/12/2022,12:32:31,0.069
06/12/2022,12:32:32,0.065
06/12/2022,12:32:33,0.071
06/12/2022,12:32:34,0.064
06/12/2022,12:32:35,0.073
06/12/2022,12:32:36,0.084
06/12/2022,12:32:37,0.069
06/12/2022,12:32:38,0.083
06/12/2022,12:32:39,0.071
06/12/2022,12:32:40,0.069
06/12/2022,12:32:41,0.074
06/12/2022,12:32:42,0.073
06/12/2022,12:32:43,0.076
06/12/2022,12:32:44,0.070
06/12/2022,12:32:45,0.076
06/12/2022,12:32:46,0.075
06/12/2022,12:32:47,0.078
06/12/2022,12:32:48,0.071
06/12/2022,12:32:49,0.082
06/12/2022,12:32:50,0.075
06/12/2022,12:32:51,0.066
06/12/2022,12:32:52,0.077
06/12/2022,12:32:53,0.073
06/12/2022,12:32:54,0.071
06/12/2022,12:32:55,0.072
06/12/2022,12:32:56,0.068
06/12/2022,12:32:57,0.072
06/12/2022,12:32:58,0.064
06/12/2022,12:32:59,0.071
06/12/2022,12:33:00,0.077
06/12/2022,12:33:01,0.069
06/12/2022,12:33:02,0.069
06/12/2022,12:33:03,0.078
06/12/2022,12:33:04,0.072
06/12/2022,12:33:05,0.069
06/12/2022,12:33:06,0.068
06/12/2022,12:33:07,0.079
06/12/2022,12:33:08,0.069
06/12/2022,12:33:09,0.072
06/12/2022,12:33:10,0.073
06/12/2022,12:33:11,0.076
06/12/2022,12:33:12,0.066
06/12/2022,12:33:13,0.075
06/12/2022,12:33:14,0.068
06/12/2022,12:33:15,0.081
06/12/2022,12:33:16,0.069
06/12/2022,12:33:17,0.077
06/12/2022,12:33:18,0.068
06/12/2022,12:33:19,0.070
06/12/2022,12:33:20,0.073
06/12/2022,12:33:21,0.070
06/12/2022,12:33:22,0.077
06/12/2022,12:33:23,0.068
06/12/2022,12:33:24,0.070
06/12/2022,12:33:25,0.060
06/12/2022,12:33:26,0.067
06/12/2022,12:33:27,0.075
06/12/2022,12:33:28,0.078
06/12/2022,12:33:29,0.076
06/12/2022,12:33:30,0.065
06/12/2022,12:33:31,0.078
06/12/2022,12:33:32,0.073
06/12/2022,12:33:33,0.070
06/12/2022,12:33:34,0.075
06/12/2022,12:33:35,0.076
06/12/2022,12:33:36,0.073
06/12/2022,12:33:37,0.066
06/12/2022,12:33:38,0.083
06/12/2022,12:33:39,0.076
06/12/2022,12:33:40,0.075
06/12/2022,12:33:41,0.072
06/12/2022,12:33:42,0.067
06/12/2022,12:33:43,0.074
06/12/2022,12:33:44,0.084
06/12/2022,12:33:45,0.082
06/12/2022,12:33:46,0.071
06/12/2022,12:33:47,0.065
06/12/2022,12:33:48,0.078
06/12/2022,12:33:49,0.073
06/12/2022,12:33:50,0.074
06/12/2022,12:33:51,0.085
06/12/2022,12:33:52,0.070
06/12/2022,12:33:53,0.073
06/12/2022,12:33:54,0.081
06/12/2022,12:33:55,0.073
06/12/2022,12:33:56,0.082
06/12/2022,12:33:57,0.071
06/12/2022,12:33:58,0.082
06/12/2022,12:33:59,0.077
06/12/2022,12:34:00,0.064
06/12/2022,12:34:01,0.084
06/12/2022,12:34:02,0.066
06/12/2022,12:34:03,0.078
06/12/2022,12:34:04,0.075
06/12/2022,12:34:05,0.081
06/12/2022,12:34:06,0.071
06/12/2022,12:34:07,0.067
06/12/2022,12:34:08,0.067
06/12/2022,12:34:09,0.072
06/12/2022,12:34:10,0.080
06/12/2022,12:34:11,0.078
06/12/2022,12:34:12,0.079
06/12/2022,12:34:13,0.068
06/12/2022,12:34:14,0.067
06/12/2022,12:34:15,0.075
06/12/2022,12:34:16,0.066
06/12/2022,12:34:17,0.068
06/12/2022,12:34:18,0.076
06/12/2022,12:34:19,0.074
06/12/2022,12:34:20,0.064
06/12/2022,12:34:21,0.074
06/12/2022,12:34:22,0.075
06/12/2022,12:34:23,0.075

