TrakPro Version 5.2.0.0 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201943009
Test Name:,Test 9
Start Date:,06/15/2022
Start Time:,05:35:31
Duration (dd:hh:mm:ss):,00:00:21:28
Log Interval (mm:ss):,00:01
Number of points:,1288
Description:,

Statistics Channel: ,MC
06/15/2022,17:48:43,0.541
06/15/2022,17:48:44,0.526
06/15/2022,17:48:45,0.544
06/15/2022,17:48:46,0.565
06/15/2022,17:48:47,0.548
06/15/2022,17:48:48,0.552
06/15/2022,17:48:49,0.533
06/15/2022,17:48:50,0.542
06/15/2022,17:48:51,0.567
06/15/2022,17:48:52,0.547
06/15/2022,17:48:53,0.538
06/15/2022,17:48:54,0.554
06/15/2022,17:48:55,0.539
06/15/2022,17:48:56,0.521
06/15/2022,17:48:57,0.545
06/15/2022,17:48:58,0.553
06/15/2022,17:48:59,0.533
06/15/2022,17:49:00,0.542
06/15/2022,17:49:01,0.531
06/15/2022,17:49:02,0.542
06/15/2022,17:49:03,0.523
06/15/2022,17:49:04,0.539
06/15/2022,17:49:05,0.534
06/15/2022,17:49:06,0.538
06/15/2022,17:49:07,0.544
06/15/2022,17:49:08,0.531
06/15/2022,17:49:09,0.557
06/15/2022,17:49:10,0.542
06/15/2022,17:49:11,0.559
06/15/2022,17:49:12,0.538
06/15/2022,17:49:13,0.518
06/15/2022,17:49:14,0.515
06/15/2022,17:49:15,0.520
06/15/2022,17:49:16,0.544
06/15/2022,17:49:17,0.534
06/15/2022,17:49:18,0.540
06/15/2022,17:49:19,0.550
06/15/2022,17:49:20,0.546
06/15/2022,17:49:21,0.527
06/15/2022,17:49:22,0.526
06/15/2022,17:49:23,0.590
06/15/2022,17:49:24,0.560
06/15/2022,17:49:25,0.568
06/15/2022,17:49:26,0.560
06/15/2022,17:49:27,0.571
06/15/2022,17:49:28,0.541
06/15/2022,17:49:29,0.524
06/15/2022,17:49:30,0.553
06/15/2022,17:49:31,0.522
06/15/2022,17:49:32,0.557
06/15/2022,17:49:33,0.567
06/15/2022,17:49:34,0.565
06/15/2022,17:49:35,0.581
06/15/2022,17:49:36,0.548
06/15/2022,17:49:37,0.525
06/15/2022,17:49:38,0.553
06/15/2022,17:49:39,0.564
06/15/2022,17:49:40,0.546
06/15/2022,17:49:41,0.532
06/15/2022,17:49:42,0.514
06/15/2022,17:49:43,0.529
06/15/2022,17:49:44,0.534
06/15/2022,17:49:45,0.550
06/15/2022,17:49:46,0.537
06/15/2022,17:49:47,0.519
06/15/2022,17:49:48,0.508
06/15/2022,17:49:49,0.532
06/15/2022,17:49:50,0.527
06/15/2022,17:49:51,0.513
06/15/2022,17:49:52,0.527
06/15/2022,17:49:53,0.527
06/15/2022,17:49:54,0.506
06/15/2022,17:49:55,0.503
06/15/2022,17:49:56,0.505
06/15/2022,17:49:57,0.489
06/15/2022,17:49:58,0.457
06/15/2022,17:49:59,0.492
06/15/2022,17:50:00,0.496
06/15/2022,17:50:01,0.483
06/15/2022,17:50:02,0.491
06/15/2022,17:50:03,0.474
06/15/2022,17:50:04,0.477
06/15/2022,17:50:05,0.465
06/15/2022,17:50:06,0.450
06/15/2022,17:50:07,0.472
06/15/2022,17:50:08,0.473
06/15/2022,17:50:09,0.450
06/15/2022,17:50:10,0.452
06/15/2022,17:50:11,0.470
06/15/2022,17:50:12,0.498
06/15/2022,17:50:13,0.491
06/15/2022,17:50:14,0.502
06/15/2022,17:50:15,0.485
06/15/2022,17:50:16,0.494
06/15/2022,17:50:17,0.491
06/15/2022,17:50:18,0.485
06/15/2022,17:50:19,0.480
06/15/2022,17:50:20,0.486
06/15/2022,17:50:21,0.496
06/15/2022,17:50:22,0.484
06/15/2022,17:50:23,0.493
06/15/2022,17:50:24,0.483
06/15/2022,17:50:25,0.522
06/15/2022,17:50:26,0.512
06/15/2022,17:50:27,0.503
06/15/2022,17:50:28,0.495
06/15/2022,17:50:29,0.474
06/15/2022,17:50:30,0.462
06/15/2022,17:50:31,0.482
06/15/2022,17:50:32,0.483
06/15/2022,17:50:33,0.480
06/15/2022,17:50:34,0.492
06/15/2022,17:50:35,0.482
06/15/2022,17:50:36,0.492
06/15/2022,17:50:37,0.484
06/15/2022,17:50:38,0.488
06/15/2022,17:50:39,0.468
06/15/2022,17:50:40,0.503
06/15/2022,17:50:41,0.481
06/15/2022,17:50:42,0.488
06/15/2022,17:50:43,0.499
06/15/2022,17:50:44,0.512
06/15/2022,17:50:45,0.483
06/15/2022,17:50:46,0.506
06/15/2022,17:50:47,0.493
06/15/2022,17:50:48,0.467
06/15/2022,17:50:49,0.518
06/15/2022,17:50:50,0.539
06/15/2022,17:50:51,0.514
06/15/2022,17:50:52,0.481
06/15/2022,17:50:53,0.501
06/15/2022,17:50:54,0.545
06/15/2022,17:50:55,0.502
06/15/2022,17:50:56,0.506
06/15/2022,17:50:57,0.537
06/15/2022,17:50:58,0.467
06/15/2022,17:50:59,0.463
06/15/2022,17:51:00,0.468
06/15/2022,17:51:01,0.457
06/15/2022,17:51:02,0.473
06/15/2022,17:51:03,0.449
06/15/2022,17:51:04,0.447
06/15/2022,17:51:05,0.455
06/15/2022,17:51:06,0.458
06/15/2022,17:51:07,0.463
06/15/2022,17:51:08,0.484
06/15/2022,17:51:09,0.448
06/15/2022,17:51:10,0.457
06/15/2022,17:51:11,0.477
06/15/2022,17:51:12,0.472
06/15/2022,17:51:13,0.512
06/15/2022,17:51:14,0.520
06/15/2022,17:51:15,0.456
06/15/2022,17:51:16,0.464
06/15/2022,17:51:17,0.466
06/15/2022,17:51:18,0.449
06/15/2022,17:51:19,0.436
06/15/2022,17:51:20,0.461
06/15/2022,17:51:21,0.444
06/15/2022,17:51:22,0.431
06/15/2022,17:51:23,0.438
06/15/2022,17:51:24,0.427
06/15/2022,17:51:25,0.433
06/15/2022,17:51:26,0.447
06/15/2022,17:51:27,0.440
06/15/2022,17:51:28,0.461
06/15/2022,17:51:29,0.438
06/15/2022,17:51:30,0.422
06/15/2022,17:51:31,0.435
06/15/2022,17:51:32,0.443
06/15/2022,17:51:33,0.452
06/15/2022,17:51:34,0.456
06/15/2022,17:51:35,0.426
06/15/2022,17:51:36,0.434
06/15/2022,17:51:37,0.456
06/15/2022,17:51:38,0.466
06/15/2022,17:51:39,0.468
06/15/2022,17:51:40,0.478
06/15/2022,17:51:41,0.471
06/15/2022,17:51:42,0.458
06/15/2022,17:51:43,0.494
06/15/2022,17:51:44,0.493
06/15/2022,17:51:45,0.498
06/15/2022,17:51:46,0.479
06/15/2022,17:51:47,0.491
06/15/2022,17:51:48,0.501
06/15/2022,17:51:49,0.476
06/15/2022,17:51:50,0.467
06/15/2022,17:51:51,0.464
06/15/2022,17:51:52,0.463
06/15/2022,17:51:53,0.473
06/15/2022,17:51:54,0.457
06/15/2022,17:51:55,0.452
06/15/2022,17:51:56,0.471
06/15/2022,17:51:57,0.476
06/15/2022,17:51:58,0.456
06/15/2022,17:51:59,0.474
06/15/2022,17:52:00,0.461
06/15/2022,17:52:01,0.476
06/15/2022,17:52:02,0.482
06/15/2022,17:52:03,0.480
06/15/2022,17:52:04,0.470
06/15/2022,17:52:05,0.446
06/15/2022,17:52:06,0.466
06/15/2022,17:52:07,0.463
06/15/2022,17:52:08,0.466
06/15/2022,17:52:09,0.466
06/15/2022,17:52:10,0.487
06/15/2022,17:52:11,0.444
06/15/2022,17:52:12,0.452
06/15/2022,17:52:13,0.466
06/15/2022,17:52:14,0.477
06/15/2022,17:52:15,0.486
06/15/2022,17:52:16,0.469
06/15/2022,17:52:17,0.483
06/15/2022,17:52:18,0.458
06/15/2022,17:52:19,0.487
06/15/2022,17:52:20,0.461
06/15/2022,17:52:21,0.486
06/15/2022,17:52:22,0.470
06/15/2022,17:52:23,0.462
06/15/2022,17:52:24,0.483
06/15/2022,17:52:25,0.484
06/15/2022,17:52:26,0.475
06/15/2022,17:52:27,0.453
06/15/2022,17:52:28,0.449
06/15/2022,17:52:29,0.456
06/15/2022,17:52:30,0.427
06/15/2022,17:52:31,0.457
06/15/2022,17:52:32,0.449
06/15/2022,17:52:33,0.453
06/15/2022,17:52:34,0.473
06/15/2022,17:52:35,0.474
06/15/2022,17:52:36,0.474
06/15/2022,17:52:37,0.501
06/15/2022,17:52:38,0.462
06/15/2022,17:52:39,0.488
06/15/2022,17:52:40,0.505
06/15/2022,17:52:41,0.497
06/15/2022,17:52:42,0.480
06/15/2022,17:52:43,0.479
06/15/2022,17:52:44,0.447
06/15/2022,17:52:45,0.469
06/15/2022,17:52:46,0.455
06/15/2022,17:52:47,0.478
06/15/2022,17:52:48,0.469
06/15/2022,17:52:49,0.431
06/15/2022,17:52:50,0.432
06/15/2022,17:52:51,0.433
06/15/2022,17:52:52,0.456
06/15/2022,17:52:53,0.453
06/15/2022,17:52:54,0.428
06/15/2022,17:52:55,0.442
06/15/2022,17:52:56,0.474
06/15/2022,17:52:57,0.447
06/15/2022,17:52:58,0.444
06/15/2022,17:52:59,0.465
06/15/2022,17:53:00,0.432
06/15/2022,17:53:01,0.427
06/15/2022,17:53:02,0.441
06/15/2022,17:53:03,0.434
06/15/2022,17:53:04,0.442
06/15/2022,17:53:05,0.424
06/15/2022,17:53:06,0.418
06/15/2022,17:53:07,0.412
06/15/2022,17:53:08,0.423
06/15/2022,17:53:09,0.403
06/15/2022,17:53:10,0.410
06/15/2022,17:53:11,0.416
06/15/2022,17:53:12,0.396
06/15/2022,17:53:13,0.407
06/15/2022,17:53:14,0.425
06/15/2022,17:53:15,0.400
06/15/2022,17:53:16,0.399
06/15/2022,17:53:17,0.413
06/15/2022,17:53:18,0.411
06/15/2022,17:53:19,0.432
06/15/2022,17:53:20,0.427
06/15/2022,17:53:21,0.428
06/15/2022,17:53:22,0.421
06/15/2022,17:53:23,0.414
06/15/2022,17:53:24,0.414
06/15/2022,17:53:25,0.431
06/15/2022,17:53:26,0.408
06/15/2022,17:53:27,0.390
06/15/2022,17:53:28,0.378
06/15/2022,17:53:29,0.429
06/15/2022,17:53:30,0.398
06/15/2022,17:53:31,0.411
06/15/2022,17:53:32,0.383
06/15/2022,17:53:33,0.398
06/15/2022,17:53:34,0.406
06/15/2022,17:53:35,0.411
06/15/2022,17:53:36,0.395
06/15/2022,17:53:37,0.414
06/15/2022,17:53:38,0.424
06/15/2022,17:53:39,0.444
06/15/2022,17:53:40,0.425
06/15/2022,17:53:41,0.427
06/15/2022,17:53:42,0.400
06/15/2022,17:53:43,0.419
06/15/2022,17:53:44,0.415
06/15/2022,17:53:45,0.427
06/15/2022,17:53:46,0.421
06/15/2022,17:53:47,0.403
06/15/2022,17:53:48,0.392
06/15/2022,17:53:49,0.404
06/15/2022,17:53:50,0.461
06/15/2022,17:53:51,0.412
06/15/2022,17:53:52,0.415
06/15/2022,17:53:53,0.405
06/15/2022,17:53:54,0.404
06/15/2022,17:53:55,0.410
06/15/2022,17:53:56,0.414
06/15/2022,17:53:57,0.403
06/15/2022,17:53:58,0.416
06/15/2022,17:53:59,0.404
06/15/2022,17:54:00,0.417
06/15/2022,17:54:01,0.405
06/15/2022,17:54:02,0.396
06/15/2022,17:54:03,0.423
06/15/2022,17:54:04,0.419
06/15/2022,17:54:05,0.419
06/15/2022,17:54:06,0.403
06/15/2022,17:54:07,0.428
06/15/2022,17:54:08,0.405
06/15/2022,17:54:09,0.421
06/15/2022,17:54:10,0.410
06/15/2022,17:54:11,0.440
06/15/2022,17:54:12,0.432
06/15/2022,17:54:13,0.438
06/15/2022,17:54:14,0.417
06/15/2022,17:54:15,0.397
06/15/2022,17:54:16,0.401
06/15/2022,17:54:17,0.397
06/15/2022,17:54:18,0.404
06/15/2022,17:54:19,0.384
06/15/2022,17:54:20,0.386
06/15/2022,17:54:21,0.371
06/15/2022,17:54:22,0.372
06/15/2022,17:54:23,0.405
06/15/2022,17:54:24,0.395
06/15/2022,17:54:25,0.427
06/15/2022,17:54:26,0.395
06/15/2022,17:54:27,0.411
06/15/2022,17:54:28,0.409
06/15/2022,17:54:29,0.407
06/15/2022,17:54:30,0.431
06/15/2022,17:54:31,0.392
06/15/2022,17:54:32,0.402
06/15/2022,17:54:33,0.442
06/15/2022,17:54:34,0.428
06/15/2022,17:54:35,0.426
06/15/2022,17:54:36,0.404
06/15/2022,17:54:37,0.409
06/15/2022,17:54:38,0.421
06/15/2022,17:54:39,0.420
06/15/2022,17:54:40,0.429
06/15/2022,17:54:41,0.374
06/15/2022,17:54:42,0.393
06/15/2022,17:54:43,0.418
06/15/2022,17:54:44,0.398
06/15/2022,17:54:45,0.396
06/15/2022,17:54:46,0.370
06/15/2022,17:54:47,0.379
06/15/2022,17:54:48,0.384
06/15/2022,17:54:49,0.385
06/15/2022,17:54:50,0.384
06/15/2022,17:54:51,0.417
06/15/2022,17:54:52,0.405
06/15/2022,17:54:53,0.399
06/15/2022,17:54:54,0.411
06/15/2022,17:54:55,0.399
06/15/2022,17:54:56,0.403
06/15/2022,17:54:57,0.414
06/15/2022,17:54:58,0.422
06/15/2022,17:54:59,0.404
06/15/2022,17:55:00,0.399
06/15/2022,17:55:01,0.389
06/15/2022,17:55:02,0.410
06/15/2022,17:55:03,0.438
06/15/2022,17:55:04,0.420
06/15/2022,17:55:05,0.388
06/15/2022,17:55:06,0.397
06/15/2022,17:55:07,0.403
06/15/2022,17:55:08,0.426
06/15/2022,17:55:09,0.406
06/15/2022,17:55:10,0.399
06/15/2022,17:55:11,0.412
06/15/2022,17:55:12,0.410
06/15/2022,17:55:13,0.391
06/15/2022,17:55:14,0.416
06/15/2022,17:55:15,0.382
06/15/2022,17:55:16,0.406
06/15/2022,17:55:17,0.399
06/15/2022,17:55:18,0.383
06/15/2022,17:55:19,0.373
06/15/2022,17:55:20,0.386
06/15/2022,17:55:21,0.369
06/15/2022,17:55:22,0.387
06/15/2022,17:55:23,0.389
06/15/2022,17:55:24,0.421
06/15/2022,17:55:25,0.375
06/15/2022,17:55:26,0.393
06/15/2022,17:55:27,0.384
06/15/2022,17:55:28,0.383
06/15/2022,17:55:29,0.408
06/15/2022,17:55:30,0.430
06/15/2022,17:55:31,0.378
06/15/2022,17:55:32,0.378
06/15/2022,17:55:33,0.396
06/15/2022,17:55:34,0.400
06/15/2022,17:55:35,0.395
06/15/2022,17:55:36,0.394
06/15/2022,17:55:37,0.384
06/15/2022,17:55:38,0.396
06/15/2022,17:55:39,0.383
06/15/2022,17:55:40,0.394
06/15/2022,17:55:41,0.395
06/15/2022,17:55:42,0.344
06/15/2022,17:55:43,0.335
06/15/2022,17:55:44,0.344
06/15/2022,17:55:45,0.341
06/15/2022,17:55:46,0.314
06/15/2022,17:55:47,0.307
06/15/2022,17:55:48,0.316
06/15/2022,17:55:49,0.310
06/15/2022,17:55:50,0.309
06/15/2022,17:55:51,0.279
06/15/2022,17:55:52,0.305
06/15/2022,17:55:53,0.291
06/15/2022,17:55:54,0.295
06/15/2022,17:55:55,0.302
06/15/2022,17:55:56,0.286
06/15/2022,17:55:57,0.275
06/15/2022,17:55:58,0.268
06/15/2022,17:55:59,0.278
06/15/2022,17:56:00,0.270
06/15/2022,17:56:01,0.270
06/15/2022,17:56:02,0.215
06/15/2022,17:56:03,0.103
06/15/2022,17:56:04,0.065
06/15/2022,17:56:05,0.055
06/15/2022,17:56:06,0.061
06/15/2022,17:56:07,0.059
06/15/2022,17:56:08,0.057
06/15/2022,17:56:09,0.053
06/15/2022,17:56:10,0.057
06/15/2022,17:56:11,0.055
06/15/2022,17:56:12,0.048
06/15/2022,17:56:13,0.051
06/15/2022,17:56:14,0.048
06/15/2022,17:56:15,0.051
06/15/2022,17:56:16,0.052
06/15/2022,17:56:17,0.048
06/15/2022,17:56:18,0.052
06/15/2022,17:56:19,0.058
06/15/2022,17:56:20,0.052
06/15/2022,17:56:21,0.048
06/15/2022,17:56:22,0.056
06/15/2022,17:56:23,0.046
06/15/2022,17:56:24,0.050
06/15/2022,17:56:25,0.042
06/15/2022,17:56:26,0.053
06/15/2022,17:56:27,0.059
06/15/2022,17:56:28,0.057
06/15/2022,17:56:29,0.053
06/15/2022,17:56:30,0.058
06/15/2022,17:56:31,0.069
06/15/2022,17:56:32,0.058
06/15/2022,17:56:33,0.054
06/15/2022,17:56:34,0.053
06/15/2022,17:56:35,0.053
06/15/2022,17:56:36,0.052
06/15/2022,17:56:37,0.050
06/15/2022,17:56:38,0.052
06/15/2022,17:56:39,0.051
06/15/2022,17:56:40,0.053
06/15/2022,17:56:41,0.055
06/15/2022,17:56:42,0.053
06/15/2022,17:56:43,0.046
06/15/2022,17:56:44,0.053
06/15/2022,17:56:45,0.048
06/15/2022,17:56:46,0.063
06/15/2022,17:56:47,0.045
06/15/2022,17:56:48,0.054
06/15/2022,17:56:49,0.056
06/15/2022,17:56:50,0.054
06/15/2022,17:56:51,0.056
06/15/2022,17:56:52,0.058
06/15/2022,17:56:53,0.050
06/15/2022,17:56:54,0.050
06/15/2022,17:56:55,0.059
06/15/2022,17:56:56,0.047
06/15/2022,17:56:57,0.057
06/15/2022,17:56:58,0.055
06/15/2022,17:56:59,0.058

