INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING,VOX
,,21027,232600,39.965433N,116.315711E,66,0,0,
,,21027,232601,39.965434N,116.315708E,66,47,0,
,,21027,232602,39.965450N,116.315680E,66,60,0,
,,21027,232603,39.965441N,116.315683E,66,67,0,
,,21027,232604,39.965433N,116.315684E,66,73,0,
,,21027,232605,39.965426N,116.315688E,66,74,0,
,,21027,232606,39.965418N,116.315693E,66,73,0,
,,21027,232607,39.965413N,116.315706E,66,73,0,
,,21027,232608,39.965409N,116.315721E,66,59,0,
,,21027,232609,39.965398N,116.315736E,66,64,0,
,,21027,232610,39.965385N,116.315766E,66,56,0,
,,21027,232611,39.965383N,116.315768E,66,45,0,
,,21027,232612,39.965383N,116.315771E,66,40,0,
