TrakPro Version 5.2.0.0 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201943009
Test Name:,Test 20
Start Date:,06/14/2022
Start Time:,05:31:44
Duration (dd:hh:mm:ss):,00:00:22:21
Log Interval (mm:ss):,00:01
Number of points:,1341
Description:,

Statistics Channel: ,MC
06/14/2022,17:33:05,0.016
06/14/2022,17:33:06,0.017
06/14/2022,17:33:07,0.019
06/14/2022,17:33:08,0.020
06/14/2022,17:33:09,0.015
06/14/2022,17:33:10,0.015
06/14/2022,17:33:11,0.019
06/14/2022,17:33:12,0.020
06/14/2022,17:33:13,0.019
06/14/2022,17:33:14,0.018
06/14/2022,17:33:15,0.019
06/14/2022,17:33:16,0.021
06/14/2022,17:33:17,0.025
06/14/2022,17:33:18,0.023
06/14/2022,17:33:19,0.026
06/14/2022,17:33:20,0.026
06/14/2022,17:33:21,0.017
06/14/2022,17:33:22,0.017
06/14/2022,17:33:23,0.018
06/14/2022,17:33:24,0.014
06/14/2022,17:33:25,0.016
06/14/2022,17:33:26,0.017
06/14/2022,17:33:27,0.016
06/14/2022,17:33:28,0.016
06/14/2022,17:33:29,0.015
06/14/2022,17:33:30,0.021
06/14/2022,17:33:31,0.016
06/14/2022,17:33:32,0.017
06/14/2022,17:33:33,0.018
06/14/2022,17:33:34,0.017
06/14/2022,17:33:35,0.015
06/14/2022,17:33:36,0.014
06/14/2022,17:33:37,0.020
06/14/2022,17:33:38,0.016
06/14/2022,17:33:39,0.013
06/14/2022,17:33:40,0.014
06/14/2022,17:33:41,0.018
06/14/2022,17:33:42,0.014
06/14/2022,17:33:43,0.015
06/14/2022,17:33:44,0.016
06/14/2022,17:33:45,0.012
06/14/2022,17:33:46,0.013
06/14/2022,17:33:47,0.013
06/14/2022,17:33:48,0.018
06/14/2022,17:33:49,0.017
06/14/2022,17:33:50,0.016
06/14/2022,17:33:51,0.013
06/14/2022,17:33:52,0.016
06/14/2022,17:33:53,0.018
06/14/2022,17:33:54,0.019
06/14/2022,17:33:55,0.014
06/14/2022,17:33:56,0.013
06/14/2022,17:33:57,0.015
06/14/2022,17:33:58,0.017
06/14/2022,17:33:59,0.014
06/14/2022,17:34:00,0.015
06/14/2022,17:34:01,0.023
06/14/2022,17:34:02,0.016
06/14/2022,17:34:03,0.013
06/14/2022,17:34:04,0.012
06/14/2022,17:34:05,0.012
06/14/2022,17:34:06,0.012
06/14/2022,17:34:07,0.014
06/14/2022,17:34:08,0.012
06/14/2022,17:34:09,0.017
06/14/2022,17:34:10,0.016
06/14/2022,17:34:11,0.015
06/14/2022,17:34:12,0.018
06/14/2022,17:34:13,0.014
06/14/2022,17:34:14,0.014
06/14/2022,17:34:15,0.015
06/14/2022,17:34:16,0.013
06/14/2022,17:34:17,0.015
06/14/2022,17:34:18,0.016
06/14/2022,17:34:19,0.015
06/14/2022,17:34:20,0.016
06/14/2022,17:34:21,0.016
06/14/2022,17:34:22,0.019
06/14/2022,17:34:23,0.016
06/14/2022,17:34:24,0.017
06/14/2022,17:34:25,0.016
06/14/2022,17:34:26,0.017
06/14/2022,17:34:27,0.017
06/14/2022,17:34:28,0.014
06/14/2022,17:34:29,0.016
06/14/2022,17:34:30,0.013
06/14/2022,17:34:31,0.016
06/14/2022,17:34:32,0.014
06/14/2022,17:34:33,0.020
06/14/2022,17:34:34,0.014
06/14/2022,17:34:35,0.017
06/14/2022,17:34:36,0.014
06/14/2022,17:34:37,0.016
06/14/2022,17:34:38,0.014
06/14/2022,17:34:39,0.015
06/14/2022,17:34:40,0.012
06/14/2022,17:34:41,0.013
06/14/2022,17:34:42,0.015
06/14/2022,17:34:43,0.014
06/14/2022,17:34:44,0.016
06/14/2022,17:34:45,0.017
06/14/2022,17:34:46,0.018
06/14/2022,17:34:47,0.013
06/14/2022,17:34:48,0.016
06/14/2022,17:34:49,0.017
06/14/2022,17:34:50,0.013
06/14/2022,17:34:51,0.012
06/14/2022,17:34:52,0.013
06/14/2022,17:34:53,0.015
06/14/2022,17:34:54,0.016
06/14/2022,17:34:55,0.016
06/14/2022,17:34:56,0.011
06/14/2022,17:34:57,0.016
06/14/2022,17:34:58,0.019
06/14/2022,17:34:59,0.016
06/14/2022,17:35:00,0.016
06/14/2022,17:35:01,0.016
06/14/2022,17:35:02,0.014
06/14/2022,17:35:03,0.015
06/14/2022,17:35:04,0.013
06/14/2022,17:35:05,0.013
06/14/2022,17:35:06,0.016
06/14/2022,17:35:07,0.016
06/14/2022,17:35:08,0.017
06/14/2022,17:35:09,0.014
06/14/2022,17:35:10,0.015
06/14/2022,17:35:11,0.015
06/14/2022,17:35:12,0.017
06/14/2022,17:35:13,0.016
06/14/2022,17:35:14,0.016
06/14/2022,17:35:15,0.016
06/14/2022,17:35:16,0.012
06/14/2022,17:35:17,0.014
06/14/2022,17:35:18,0.014
06/14/2022,17:35:19,0.017
06/14/2022,17:35:20,0.012
06/14/2022,17:35:21,0.017
06/14/2022,17:35:22,0.013
06/14/2022,17:35:23,0.015
06/14/2022,17:35:24,0.016
06/14/2022,17:35:25,0.016
06/14/2022,17:35:26,0.012
06/14/2022,17:35:27,0.015
06/14/2022,17:35:28,0.015
06/14/2022,17:35:29,0.019
06/14/2022,17:35:30,0.015
06/14/2022,17:35:31,0.013
06/14/2022,17:35:32,0.012
06/14/2022,17:35:33,0.017
06/14/2022,17:35:34,0.017
06/14/2022,17:35:35,0.019
06/14/2022,17:35:36,0.019
06/14/2022,17:35:37,0.015
06/14/2022,17:35:38,0.016
06/14/2022,17:35:39,0.015
06/14/2022,17:35:40,0.015
06/14/2022,17:35:41,0.014
06/14/2022,17:35:42,0.016
06/14/2022,17:35:43,0.021
06/14/2022,17:35:44,0.015
06/14/2022,17:35:45,0.014
06/14/2022,17:35:46,0.018
06/14/2022,17:35:47,0.016
06/14/2022,17:35:48,0.016
06/14/2022,17:35:49,0.014
06/14/2022,17:35:50,0.015
06/14/2022,17:35:51,0.020
06/14/2022,17:35:52,0.015
06/14/2022,17:35:53,0.016
06/14/2022,17:35:54,0.013
06/14/2022,17:35:55,0.015
06/14/2022,17:35:56,0.016
06/14/2022,17:35:57,0.015
06/14/2022,17:35:58,0.020
06/14/2022,17:35:59,0.015
06/14/2022,17:36:00,0.014
06/14/2022,17:36:01,0.026
06/14/2022,17:36:02,0.017
06/14/2022,17:36:03,0.018
06/14/2022,17:36:04,0.014
06/14/2022,17:36:05,0.022
06/14/2022,17:36:06,0.018
06/14/2022,17:36:07,0.019
06/14/2022,17:36:08,0.016
06/14/2022,17:36:09,0.014
06/14/2022,17:36:10,0.013
06/14/2022,17:36:11,0.018
06/14/2022,17:36:12,0.020
06/14/2022,17:36:13,0.019
06/14/2022,17:36:14,0.022
06/14/2022,17:36:15,0.017
06/14/2022,17:36:16,0.015
06/14/2022,17:36:17,0.018
06/14/2022,17:36:18,0.022
06/14/2022,17:36:19,0.017
06/14/2022,17:36:20,0.017
06/14/2022,17:36:21,0.015
06/14/2022,17:36:22,0.015
06/14/2022,17:36:23,0.018
06/14/2022,17:36:24,0.017
06/14/2022,17:36:25,0.015
06/14/2022,17:36:26,0.018
06/14/2022,17:36:27,0.020
06/14/2022,17:36:28,0.018
06/14/2022,17:36:29,0.025
06/14/2022,17:36:30,0.020
06/14/2022,17:36:31,0.019
06/14/2022,17:36:32,0.025
06/14/2022,17:36:33,0.018
06/14/2022,17:36:34,0.021
06/14/2022,17:36:35,0.019
06/14/2022,17:36:36,0.017
06/14/2022,17:36:37,0.021
06/14/2022,17:36:38,0.020
06/14/2022,17:36:39,0.022
06/14/2022,17:36:40,0.023
06/14/2022,17:36:41,0.024
06/14/2022,17:36:42,0.021
06/14/2022,17:36:43,0.022
06/14/2022,17:36:44,0.020
06/14/2022,17:36:45,0.023
06/14/2022,17:36:46,0.021
06/14/2022,17:36:47,0.022
06/14/2022,17:36:48,0.020
06/14/2022,17:36:49,0.020
06/14/2022,17:36:50,0.024
06/14/2022,17:36:51,0.019
06/14/2022,17:36:52,0.022
06/14/2022,17:36:53,0.017
06/14/2022,17:36:54,0.018
06/14/2022,17:36:55,0.020
06/14/2022,17:36:56,0.023
06/14/2022,17:36:57,0.020
06/14/2022,17:36:58,0.020
06/14/2022,17:36:59,0.024
06/14/2022,17:37:00,0.020
06/14/2022,17:37:01,0.025
06/14/2022,17:37:02,0.019
06/14/2022,17:37:03,0.016
06/14/2022,17:37:04,0.022
06/14/2022,17:37:05,0.018
06/14/2022,17:37:06,0.023
06/14/2022,17:37:07,0.019
06/14/2022,17:37:08,0.019
06/14/2022,17:37:09,0.021
06/14/2022,17:37:10,0.020
06/14/2022,17:37:11,0.021
06/14/2022,17:37:12,0.019
06/14/2022,17:37:13,0.020
06/14/2022,17:37:14,0.019
06/14/2022,17:37:15,0.021
06/14/2022,17:37:16,0.026
06/14/2022,17:37:17,0.024
06/14/2022,17:37:18,0.019
06/14/2022,17:37:19,0.018
06/14/2022,17:37:20,0.019
06/14/2022,17:37:21,0.023
06/14/2022,17:37:22,0.022
06/14/2022,17:37:23,0.023
06/14/2022,17:37:24,0.019
06/14/2022,17:37:25,0.018
06/14/2022,17:37:26,0.019
06/14/2022,17:37:27,0.020
06/14/2022,17:37:28,0.018
06/14/2022,17:37:29,0.018
06/14/2022,17:37:30,0.018
06/14/2022,17:37:31,0.019
06/14/2022,17:37:32,0.018
06/14/2022,17:37:33,0.020
06/14/2022,17:37:34,0.020
06/14/2022,17:37:35,0.020
06/14/2022,17:37:36,0.018
06/14/2022,17:37:37,0.026
06/14/2022,17:37:38,0.021
06/14/2022,17:37:39,0.022
06/14/2022,17:37:40,0.019
06/14/2022,17:37:41,0.021
06/14/2022,17:37:42,0.026
06/14/2022,17:37:43,0.021
06/14/2022,17:37:44,0.021
06/14/2022,17:37:45,0.020
06/14/2022,17:37:46,0.021
06/14/2022,17:37:47,0.020
06/14/2022,17:37:48,0.019
06/14/2022,17:37:49,0.023
06/14/2022,17:37:50,0.022
06/14/2022,17:37:51,0.024
06/14/2022,17:37:52,0.021
06/14/2022,17:37:53,0.022
06/14/2022,17:37:54,0.027
06/14/2022,17:37:55,0.023
06/14/2022,17:37:56,0.022
06/14/2022,17:37:57,0.021
06/14/2022,17:37:58,0.020
06/14/2022,17:37:59,0.020
06/14/2022,17:38:00,0.028
06/14/2022,17:38:01,0.024
06/14/2022,17:38:02,0.024
06/14/2022,17:38:03,0.022
06/14/2022,17:38:04,0.031
06/14/2022,17:38:05,0.023
06/14/2022,17:38:06,0.020
06/14/2022,17:38:07,0.019
06/14/2022,17:38:08,0.022
06/14/2022,17:38:09,0.025
06/14/2022,17:38:10,0.019
06/14/2022,17:38:11,0.022
06/14/2022,17:38:12,0.029
06/14/2022,17:38:13,0.034
06/14/2022,17:38:14,0.022
06/14/2022,17:38:15,0.025
06/14/2022,17:38:16,0.024
06/14/2022,17:38:17,0.024
06/14/2022,17:38:18,0.021
06/14/2022,17:38:19,0.047
06/14/2022,17:38:20,0.024
06/14/2022,17:38:21,0.023
06/14/2022,17:38:22,0.024
06/14/2022,17:38:23,0.023
06/14/2022,17:38:24,0.022
06/14/2022,17:38:25,0.021
06/14/2022,17:38:26,0.023
06/14/2022,17:38:27,0.033
06/14/2022,17:38:28,0.024
06/14/2022,17:38:29,0.029
06/14/2022,17:38:30,0.021
06/14/2022,17:38:31,0.022
06/14/2022,17:38:32,0.022
06/14/2022,17:38:33,0.022
06/14/2022,17:38:34,0.019
06/14/2022,17:38:35,0.020
06/14/2022,17:38:36,0.020
06/14/2022,17:38:37,0.020
06/14/2022,17:38:38,0.023
06/14/2022,17:38:39,0.037
06/14/2022,17:38:40,0.020
06/14/2022,17:38:41,0.022
06/14/2022,17:38:42,0.023
06/14/2022,17:38:43,0.021
06/14/2022,17:38:44,0.025
06/14/2022,17:38:45,0.025
06/14/2022,17:38:46,0.022
06/14/2022,17:38:47,0.024
06/14/2022,17:38:48,0.020
06/14/2022,17:38:49,0.021
06/14/2022,17:38:50,0.023
06/14/2022,17:38:51,0.020
06/14/2022,17:38:52,0.026
06/14/2022,17:38:53,0.022
06/14/2022,17:38:54,0.024
06/14/2022,17:38:55,0.025
06/14/2022,17:38:56,0.022
06/14/2022,17:38:57,0.025
06/14/2022,17:38:58,0.023
06/14/2022,17:38:59,0.022
06/14/2022,17:39:00,0.022
06/14/2022,17:39:01,0.020
06/14/2022,17:39:02,0.023
06/14/2022,17:39:03,0.019
06/14/2022,17:39:04,0.020
06/14/2022,17:39:05,0.023
06/14/2022,17:39:06,0.021
06/14/2022,17:39:07,0.019
06/14/2022,17:39:08,0.024
06/14/2022,17:39:09,0.023
06/14/2022,17:39:10,0.023
06/14/2022,17:39:11,0.024
06/14/2022,17:39:12,0.025
06/14/2022,17:39:13,0.025
06/14/2022,17:39:14,0.022
06/14/2022,17:39:15,0.023
06/14/2022,17:39:16,0.024
06/14/2022,17:39:17,0.021
06/14/2022,17:39:18,0.019
06/14/2022,17:39:19,0.018
06/14/2022,17:39:20,0.022
06/14/2022,17:39:21,0.025
06/14/2022,17:39:22,0.023
06/14/2022,17:39:23,0.022
06/14/2022,17:39:24,0.026
06/14/2022,17:39:25,0.026
06/14/2022,17:39:26,0.026
06/14/2022,17:39:27,0.023
06/14/2022,17:39:28,0.022
06/14/2022,17:39:29,0.025
06/14/2022,17:39:30,0.024
06/14/2022,17:39:31,0.028
06/14/2022,17:39:32,0.023
06/14/2022,17:39:33,0.022
06/14/2022,17:39:34,0.021
06/14/2022,17:39:35,0.025
06/14/2022,17:39:36,0.022
06/14/2022,17:39:37,0.027
06/14/2022,17:39:38,0.030
06/14/2022,17:39:39,0.023
06/14/2022,17:39:40,0.020
06/14/2022,17:39:41,0.022
06/14/2022,17:39:42,0.022
06/14/2022,17:39:43,0.020
06/14/2022,17:39:44,0.020
06/14/2022,17:39:45,0.019
06/14/2022,17:39:46,0.021
06/14/2022,17:39:47,0.019
06/14/2022,17:39:48,0.025
06/14/2022,17:39:49,0.026
06/14/2022,17:39:50,0.027
06/14/2022,17:39:51,0.022
06/14/2022,17:39:52,0.023
06/14/2022,17:39:53,0.022
06/14/2022,17:39:54,0.026
06/14/2022,17:39:55,0.022
06/14/2022,17:39:56,0.028
06/14/2022,17:39:57,0.020
06/14/2022,17:39:58,0.025
06/14/2022,17:39:59,0.021
06/14/2022,17:40:00,0.030
06/14/2022,17:40:01,0.019
06/14/2022,17:40:02,0.020
06/14/2022,17:40:03,0.026
06/14/2022,17:40:04,0.026
06/14/2022,17:40:05,0.025
06/14/2022,17:40:06,0.028
06/14/2022,17:40:07,0.021
06/14/2022,17:40:08,0.024
06/14/2022,17:40:09,0.022
06/14/2022,17:40:10,0.027
06/14/2022,17:40:11,0.017
06/14/2022,17:40:12,0.018
06/14/2022,17:40:13,0.025
06/14/2022,17:40:14,0.018
06/14/2022,17:40:15,0.025
06/14/2022,17:40:16,0.022
06/14/2022,17:40:17,0.017
06/14/2022,17:40:18,0.021
06/14/2022,17:40:19,0.016
06/14/2022,17:40:20,0.023
06/14/2022,17:40:21,0.022
06/14/2022,17:40:22,0.020
06/14/2022,17:40:23,0.029
06/14/2022,17:40:24,0.018
06/14/2022,17:40:25,0.024
06/14/2022,17:40:26,0.030
06/14/2022,17:40:27,0.021
06/14/2022,17:40:28,0.024
06/14/2022,17:40:29,0.022
06/14/2022,17:40:30,0.022
06/14/2022,17:40:31,0.019
06/14/2022,17:40:32,0.022
06/14/2022,17:40:33,0.021
06/14/2022,17:40:34,0.022
06/14/2022,17:40:35,0.019
06/14/2022,17:40:36,0.019
06/14/2022,17:40:37,0.021
06/14/2022,17:40:38,0.021
06/14/2022,17:40:39,0.030
06/14/2022,17:40:40,0.020
06/14/2022,17:40:41,0.021
06/14/2022,17:40:42,0.020
06/14/2022,17:40:43,0.018
06/14/2022,17:40:44,0.020
06/14/2022,17:40:45,0.026
06/14/2022,17:40:46,0.022
06/14/2022,17:40:47,0.021
06/14/2022,17:40:48,0.019
06/14/2022,17:40:49,0.022
06/14/2022,17:40:50,0.017
06/14/2022,17:40:51,0.023
06/14/2022,17:40:52,0.020
06/14/2022,17:40:53,0.017
06/14/2022,17:40:54,0.022
06/14/2022,17:40:55,0.022
06/14/2022,17:40:56,0.018
06/14/2022,17:40:57,0.018
06/14/2022,17:40:58,0.025
06/14/2022,17:40:59,0.022
06/14/2022,17:41:00,0.020
06/14/2022,17:41:01,0.019
06/14/2022,17:41:02,0.024
06/14/2022,17:41:03,0.021
06/14/2022,17:41:04,0.019
06/14/2022,17:41:05,0.024
06/14/2022,17:41:06,0.025
06/14/2022,17:41:07,0.024
06/14/2022,17:41:08,0.023
06/14/2022,17:41:09,0.025
06/14/2022,17:41:10,0.021
06/14/2022,17:41:11,0.022
06/14/2022,17:41:12,0.027
06/14/2022,17:41:13,0.022
06/14/2022,17:41:14,0.022
06/14/2022,17:41:15,0.023
06/14/2022,17:41:16,0.027
06/14/2022,17:41:17,0.023
06/14/2022,17:41:18,0.020
06/14/2022,17:41:19,0.023
06/14/2022,17:41:20,0.025
06/14/2022,17:41:21,0.033
06/14/2022,17:41:22,0.024
06/14/2022,17:41:23,0.026
06/14/2022,17:41:24,0.022
06/14/2022,17:41:25,0.021
06/14/2022,17:41:26,0.025
06/14/2022,17:41:27,0.027
06/14/2022,17:41:28,0.023
06/14/2022,17:41:29,0.026
06/14/2022,17:41:30,0.025
06/14/2022,17:41:31,0.024
06/14/2022,17:41:32,0.021
06/14/2022,17:41:33,0.024
06/14/2022,17:41:34,0.023
06/14/2022,17:41:35,0.023
06/14/2022,17:41:36,0.027
06/14/2022,17:41:37,0.022
06/14/2022,17:41:38,0.021
06/14/2022,17:41:39,0.020
06/14/2022,17:41:40,0.020
06/14/2022,17:41:41,0.023
06/14/2022,17:41:42,0.018
06/14/2022,17:41:43,0.026
06/14/2022,17:41:44,0.022
06/14/2022,17:41:45,0.026
06/14/2022,17:41:46,0.024
06/14/2022,17:41:47,0.021
06/14/2022,17:41:48,0.022
06/14/2022,17:41:49,0.028
06/14/2022,17:41:50,0.022
06/14/2022,17:41:51,0.022
06/14/2022,17:41:52,0.024
06/14/2022,17:41:53,0.023
06/14/2022,17:41:54,0.029
06/14/2022,17:41:55,0.024
06/14/2022,17:41:56,0.025
06/14/2022,17:41:57,0.024
06/14/2022,17:41:58,0.020
06/14/2022,17:41:59,0.022
06/14/2022,17:42:00,0.024
06/14/2022,17:42:01,0.031
06/14/2022,17:42:02,0.022
06/14/2022,17:42:03,0.022
06/14/2022,17:42:04,0.026
06/14/2022,17:42:05,0.028
06/14/2022,17:42:06,0.026
06/14/2022,17:42:07,0.021
06/14/2022,17:42:08,0.022
06/14/2022,17:42:09,0.021
06/14/2022,17:42:10,0.020
06/14/2022,17:42:11,0.022
06/14/2022,17:42:12,0.020
06/14/2022,17:42:13,0.022
06/14/2022,17:42:14,0.023
06/14/2022,17:42:15,0.018
06/14/2022,17:42:16,0.018
06/14/2022,17:42:17,0.021
06/14/2022,17:42:18,0.023
06/14/2022,17:42:19,0.022
06/14/2022,17:42:20,0.025
06/14/2022,17:42:21,0.021
06/14/2022,17:42:22,0.021
06/14/2022,17:42:23,0.021
06/14/2022,17:42:24,0.024
06/14/2022,17:42:25,0.023
06/14/2022,17:42:26,0.023
06/14/2022,17:42:27,0.020
06/14/2022,17:42:28,0.024
06/14/2022,17:42:29,0.021
06/14/2022,17:42:30,0.024
06/14/2022,17:42:31,0.019
06/14/2022,17:42:32,0.020
06/14/2022,17:42:33,0.021
06/14/2022,17:42:34,0.020
06/14/2022,17:42:35,0.021
06/14/2022,17:42:36,0.021
06/14/2022,17:42:37,0.033
06/14/2022,17:42:38,0.020
06/14/2022,17:42:39,0.021
06/14/2022,17:42:40,0.019
06/14/2022,17:42:41,0.019
06/14/2022,17:42:42,0.021
06/14/2022,17:42:43,0.023
06/14/2022,17:42:44,0.025
06/14/2022,17:42:45,0.027
06/14/2022,17:42:46,0.022
06/14/2022,17:42:47,0.028
06/14/2022,17:42:48,0.022
06/14/2022,17:42:49,0.021
06/14/2022,17:42:50,0.024
06/14/2022,17:42:51,0.021
06/14/2022,17:42:52,0.020
06/14/2022,17:42:53,0.024
06/14/2022,17:42:54,0.021
06/14/2022,17:42:55,0.022
06/14/2022,17:42:56,0.019
06/14/2022,17:42:57,0.020
06/14/2022,17:42:58,0.021
06/14/2022,17:42:59,0.018
06/14/2022,17:43:00,0.019
06/14/2022,17:43:01,0.050
06/14/2022,17:43:02,0.021
06/14/2022,17:43:03,0.021
06/14/2022,17:43:04,0.025
06/14/2022,17:43:05,0.022
06/14/2022,17:43:06,0.022
06/14/2022,17:43:07,0.017
06/14/2022,17:43:08,0.023
06/14/2022,17:43:09,0.017
06/14/2022,17:43:10,0.022
06/14/2022,17:43:11,0.020
06/14/2022,17:43:12,0.019
06/14/2022,17:43:13,0.022
06/14/2022,17:43:14,0.030
06/14/2022,17:43:15,0.024
06/14/2022,17:43:16,0.021
06/14/2022,17:43:17,0.024
06/14/2022,17:43:18,0.019
06/14/2022,17:43:19,0.020
06/14/2022,17:43:20,0.021
06/14/2022,17:43:21,0.020
06/14/2022,17:43:22,0.018
06/14/2022,17:43:23,0.019
06/14/2022,17:43:24,0.019
06/14/2022,17:43:25,0.023
06/14/2022,17:43:26,0.016
06/14/2022,17:43:27,0.022
06/14/2022,17:43:28,0.021
06/14/2022,17:43:29,0.019
06/14/2022,17:43:30,0.020
06/14/2022,17:43:31,0.022
06/14/2022,17:43:32,0.018
06/14/2022,17:43:33,0.022
06/14/2022,17:43:34,0.020
06/14/2022,17:43:35,0.024
06/14/2022,17:43:36,0.018
06/14/2022,17:43:37,0.020
06/14/2022,17:43:38,0.024
06/14/2022,17:43:39,0.021
06/14/2022,17:43:40,0.021
06/14/2022,17:43:41,0.017
06/14/2022,17:43:42,0.021
06/14/2022,17:43:43,0.016
06/14/2022,17:43:44,0.020
06/14/2022,17:43:45,0.019
06/14/2022,17:43:46,0.019
06/14/2022,17:43:47,0.020
06/14/2022,17:43:48,0.025
06/14/2022,17:43:49,0.019
06/14/2022,17:43:50,0.019
06/14/2022,17:43:51,0.022
06/14/2022,17:43:52,0.027
06/14/2022,17:43:53,0.018
06/14/2022,17:43:54,0.025
06/14/2022,17:43:55,0.025
06/14/2022,17:43:56,0.020
06/14/2022,17:43:57,0.021
06/14/2022,17:43:58,0.020
06/14/2022,17:43:59,0.021
06/14/2022,17:44:00,0.020
06/14/2022,17:44:01,0.023
06/14/2022,17:44:02,0.024
06/14/2022,17:44:03,0.024
06/14/2022,17:44:04,0.023
06/14/2022,17:44:05,0.022
06/14/2022,17:44:06,0.021
06/14/2022,17:44:07,0.020
06/14/2022,17:44:08,0.018
06/14/2022,17:44:09,0.021
06/14/2022,17:44:10,0.022
06/14/2022,17:44:11,0.026
06/14/2022,17:44:12,0.018
06/14/2022,17:44:13,0.021
06/14/2022,17:44:14,0.023
06/14/2022,17:44:15,0.023
06/14/2022,17:44:16,0.026
06/14/2022,17:44:17,0.024
06/14/2022,17:44:18,0.023
06/14/2022,17:44:19,0.029
06/14/2022,17:44:20,0.022
06/14/2022,17:44:21,0.022
06/14/2022,17:44:22,0.022
06/14/2022,17:44:23,0.023
06/14/2022,17:44:24,0.023
06/14/2022,17:44:25,0.021
06/14/2022,17:44:26,0.022
06/14/2022,17:44:27,0.022
06/14/2022,17:44:28,0.021
06/14/2022,17:44:29,0.020
06/14/2022,17:44:30,0.023
06/14/2022,17:44:31,0.020
06/14/2022,17:44:32,0.022
06/14/2022,17:44:33,0.021
06/14/2022,17:44:34,0.027
06/14/2022,17:44:35,0.021
06/14/2022,17:44:36,0.022
06/14/2022,17:44:37,0.024
06/14/2022,17:44:38,0.028
06/14/2022,17:44:39,0.025
06/14/2022,17:44:40,0.019
06/14/2022,17:44:41,0.020
06/14/2022,17:44:42,0.021
06/14/2022,17:44:43,0.024
06/14/2022,17:44:44,0.022
06/14/2022,17:44:45,0.019
06/14/2022,17:44:46,0.023
06/14/2022,17:44:47,0.024
06/14/2022,17:44:48,0.020
06/14/2022,17:44:49,0.025
06/14/2022,17:44:50,0.023
06/14/2022,17:44:51,0.025
06/14/2022,17:44:52,0.019
06/14/2022,17:44:53,0.024
06/14/2022,17:44:54,0.023
